generation,occupancy,unique_genomes,mean_fitness,entropy
385,1.0,16,0.53271484375,3.973656074422692
386,1.0,16,0.53082275390625,3.9764422156867525
387,1.0,16,0.53118896484375,3.9766497731857733
388,1.0,16,0.53192138671875,3.9760411072918345
389,1.0,16,0.53192138671875,3.9759445938331286
390,1.0,16,0.53070068359375,3.9782431744249496
391,1.0,16,0.5299072265625,3.9795672225464553
392,1.0,16,0.52923583984375,3.980259714958776
393,1.0,16,0.5306396484375,3.979713867290487
394,1.0,16,0.53033447265625,3.9794796763103957
395,1.0,16,0.5308837890625,3.9795037896111145
396,1.0,16,0.52886962890625,3.9814022101896756
397,1.0,16,0.52825927734375,3.9814762343910233
398,1.0,16,0.529052734375,3.9809644823971055
399,1.0,16,0.529052734375,3.981293689830702
400,1.0,16,0.5283203125,3.982400777888347
401,1.0,16,0.52862548828125,3.9823584415750917
402,1.0,16,0.530029296875,3.9810857568068676
403,1.0,16,0.5301513671875,3.981137748147308
404,1.0,16,0.5306396484375,3.98136831551534
405,1.0,16,0.5303955078125,3.980690043001601
406,1.0,16,0.52978515625,3.9806166964402694
407,1.0,16,0.528564453125,3.981108116550516
408,1.0,16,0.52691650390625,3.981819037716768
409,1.0,16,0.5257568359375,3.982026233033562
410,1.0,16,0.52532958984375,3.9828660872069706
411,1.0,16,0.525634765625,3.9831756803328844
412,1.0,16,0.52490234375,3.9835264008893727
413,1.0,16,0.52520751953125,3.9831071413961268
414,1.0,16,0.52459716796875,3.983057661384335
415,1.0,16,0.5235595703125,3.9851530247704123
416,1.0,16,0.52593994140625,3.9840037931628247
417,1.0,16,0.52703857421875,3.9834965250103878
418,1.0,16,0.52716064453125,3.9836432059033826
419,1.0,16,0.52801513671875,3.9826314755177017
420,1.0,16,0.52813720703125,3.9828587968916076
421,1.0,16,0.529052734375,3.9818040631890166
422,1.0,16,0.529052734375,3.9828271323975866
423,1.0,16,0.5291748046875,3.9832471765162594
424,1.0,16,0.52886962890625,3.9834563646012295
425,1.0,16,0.52947998046875,3.9822422431690265
426,1.0,16,0.5289306640625,3.9829554396449027
427,1.0,16,0.5303955078125,3.9829251917168063
428,1.0,16,0.5306396484375,3.984177501684995
429,1.0,16,0.53070068359375,3.983882862890148
430,1.0,16,0.5311279296875,3.9828050789452436
431,1.0,16,0.53076171875,3.983062846957255
432,1.0,16,0.52996826171875,3.983595318086719
433,1.0,16,0.52972412109375,3.983082812128525
434,1.0,16,0.52996826171875,3.98246091447444
435,1.0,16,0.529052734375,3.9828948794333603
436,1.0,16,0.52874755859375,3.983230006549598
437,1.0,16,0.52813720703125,3.9846976597544854
438,1.0,16,0.5296630859375,3.9824076142713416
439,1.0,16,0.529052734375,3.9819915598750795
440,1.0,16,0.52850341796875,3.9823362827607642
441,1.0,16,0.52777099609375,3.9829340876229677
442,1.0,16,0.52838134765625,3.9831618612149935
443,1.0,16,0.52978515625,3.982313705112787
444,1.0,16,0.52996826171875,3.9817379209073427
445,1.0,16,0.531494140625,3.9803714577120735
446,1.0,16,0.53118896484375,3.980765080715193
447,1.0,16,0.53265380859375,3.9795652644790867
448,1.0,16,0.53155517578125,3.9802116416627977
449,1.0,16,0.53125,3.979840094938378
450,1.0,16,0.5335693359375,3.9776498408994074
451,1.0,16,0.5333251953125,3.977883388723126
452,1.0,16,0.53485107421875,3.977347282777225
453,1.0,16,0.53399658203125,3.976664371010994
454,1.0,16,0.5347900390625,3.976177829270167
455,1.0,16,0.53619384765625,3.9748035703774782
456,1.0,16,0.53704833984375,3.9738029813204694
457,1.0,16,0.53662109375,3.974548492400728
458,1.0,16,0.53607177734375,3.9746636398383015
459,1.0,16,0.53656005859375,3.9750470694991438
460,1.0,16,0.5380859375,3.9742341913586525
461,1.0,16,0.5380859375,3.9740693712779467
462,1.0,16,0.53839111328125,3.972949323276792
463,1.0,16,0.537841796875,3.9731115647102095
464,1.0,16,0.53875732421875,3.972247789391342
465,1.0,16,0.53973388671875,3.9710343997389588
466,1.0,16,0.539306640625,3.9717629419089078
467,1.0,16,0.5401611328125,3.9719342847380066
468,1.0,16,0.5374755859375,3.9753003950128516
469,1.0,16,0.5357666015625,3.9773018692869098
470,1.0,16,0.53497314453125,3.9777678625100474
471,1.0,16,0.53338623046875,3.980176877478526
472,1.0,16,0.53240966796875,3.9813367094063574
473,1.0,16,0.5333251953125,3.9803396562262896
474,1.0,16,0.5328369140625,3.9798314419234595
475,1.0,16,0.53179931640625,3.9812631165830807
476,1.0,16,0.5316162109375,3.98091595462421
477,1.0,16,0.53179931640625,3.9800583843243635
478,1.0,16,0.530029296875,3.981040717031341
479,1.0,16,0.52960205078125,3.9814446761107667
480,1.0,16,0.529541015625,3.982192959447488
481,1.0,16,0.5291748046875,3.9828728074402315
482,1.0,16,0.53009033203125,3.9831747331813787
483,1.0,16,0.52996826171875,3.983892956637291
484,1.0,16,0.529052734375,3.9847392830009136
485,1.0,16,0.52886962890625,3.9843042320967585
486,1.0,16,0.5272216796875,3.985676906450263
487,1.0,16,0.526123046875,3.986882683198322
488,1.0,16,0.5267333984375,3.986079240873937
489,1.0,16,0.5269775390625,3.9858563171052617
490,1.0,16,0.52593994140625,3.987054798362549
491,1.0,16,0.5263671875,3.987272800197153
492,1.0,16,0.52838134765625,3.9865145140697567
493,1.0,16,0.5281982421875,3.986037818224511
494,1.0,16,0.52801513671875,3.9862625811292545
495,1.0,16,0.52783203125,3.9864798939345816
496,1.0,16,0.5264892578125,3.98651835806208
497,1.0,16,0.527587890625,3.9853019383978863
498,1.0,16,0.52752685546875,3.984468161702752
499,1.0,16,0.52978515625,3.9823216995232316
500,1.0,16,0.52911376953125,3.9813243157848746
501,1.0,16,0.5284423828125,3.9813700346828793
502,1.0,16,0.52825927734375,3.980868419310843
503,1.0,16,0.52691650390625,3.9805845251973873
504,1.0,16,0.52581787109375,3.9805499800059225
505,1.0,16,0.52606201171875,3.980748520206139
506,1.0,16,0.52777099609375,3.980117702964373
507,1.0,16,0.52813720703125,3.979640948519206
508,1.0,16,0.52716064453125,3.9817442308430437
509,1.0,16,0.527587890625,3.9816495587011564
510,1.0,16,0.52618408203125,3.9823695979739364
511,1.0,16,0.527099609375,3.980970046175395
512,1.0,16,0.52593994140625,3.9814443336661425
513,1.0,16,0.5250244140625,3.981914986501886
514,1.0,16,0.525146484375,3.98329474918388
515,1.0,16,0.52471923828125,3.983041428751233
516,1.0,16,0.5257568359375,3.9822090342694763
517,1.0,16,0.52679443359375,3.98090287304239
518,1.0,16,0.5267333984375,3.97958294287696
519,1.0,16,0.52764892578125,3.9782546308481814
520,1.0,16,0.52801513671875,3.9782104201677537
521,1.0,16,0.52667236328125,3.9779918623822486
522,1.0,16,0.52728271484375,3.9782873335450066
523,1.0,16,0.5262451171875,3.97830858475921
524,1.0,16,0.526123046875,3.9785967334024384
525,1.0,16,0.5277099609375,3.978059295004507
526,1.0,16,0.52728271484375,3.9783542034538097
527,1.0,16,0.52935791015625,3.9756516646180806
528,1.0,16,0.52911376953125,3.975576287619033
529,1.0,16,0.53131103515625,3.9750786904711424
530,1.0,16,0.53326416015625,3.9727049263616903
531,1.0,16,0.53302001953125,3.9725509529178935
532,1.0,16,0.53314208984375,3.9713692635825026
533,1.0,16,0.53424072265625,3.971332785484265
534,1.0,16,0.5325927734375,3.9735273135162394
535,1.0,16,0.53076171875,3.9743524807075157
