treatment,bias,replicate,generation,population,mean_d,std_d,mean_alpha,std_alpha,mean_beta,std_beta,mean_p_base,std_p_base,maladaptation,trait_variance,trait_env_corr
moving,-0.3,0,0,900,3.484444444444444,1.6979668306609206,2.524038711136199,1.4292444023046926,1.0130594291434147,0.5895125733255375,0.2541709932698485,0.1409729461665339,0.2053260350918673,0.077564582233063,-0.0130488411155567
moving,-0.3,0,20,900,2.793333333333333,1.434325238183059,2.382043086039892,1.4853362647012331,1.002806049359767,0.575254110700077,0.3503873994650226,0.1383207382702811,0.0927107179488221,0.0891843357247142,0.5763539235153134
moving,-0.3,0,40,900,2.602222222222222,1.2227453425957122,2.5631856373858417,1.4750538694227548,1.0269716649396643,0.5967901484037836,0.4214558648551543,0.147177373140977,0.1401075424401806,0.09137109541658,0.3572389018715479
moving,-0.3,0,60,900,2.6911111111111112,1.3132355669570437,2.8219361566048478,1.4229115977069255,1.053039404009888,0.6695892815694546,0.4973301033443001,0.1619061303627552,0.1308053694064422,0.089763188008682,0.3974847049437498
moving,-0.3,0,80,900,2.687777777777778,1.2370509535699792,3.007573505944153,1.3046887604114006,1.0800390083688052,0.7090977775619702,0.5692937417450843,0.1559121081889656,0.1219256789829992,0.0884305229102305,0.4364697358854579
moving,-0.3,0,100,900,2.594444444444445,1.2836459455707585,3.0511151841357664,1.1106341171547534,1.0010065978541616,0.7012721721728848,0.6097608342947038,0.1666734600243315,0.1337805000949683,0.0828240388273021,0.3639327766150138
moving,-0.3,0,120,900,2.43,1.0363343518811334,3.049514638719421,1.2148683416322257,1.034607820157331,0.7114619831148186,0.6506972843826214,0.1598163870140437,0.1303895644353124,0.0939975176164707,0.4097695402936138
moving,-0.3,0,140,900,2.333333333333333,0.8232726023485646,3.2334834948037594,1.253638830596352,1.1316007874626417,0.6872045283327926,0.6979671526471382,0.1631708969542799,0.1423703387509213,0.1000588694248785,0.3717714845277455
moving,-0.3,1,0,900,3.4566666666666666,1.7163624325881757,2.3862779478572675,1.438241105057986,1.0016243386614212,0.5873603658890917,0.2493010772738833,0.1429428904240679,0.1976807112612584,0.0829893877425026,0.0523365104443193
moving,-0.3,1,20,900,2.793333333333333,1.448201950312486,2.4082958348134222,1.383499716347275,1.0413918840848784,0.5612529653934337,0.3569294923095343,0.1406750194547859,0.0929226686156853,0.0884403836521087,0.573464825119989
moving,-0.3,1,40,900,2.4988888888888887,1.1571031303738604,2.329906487018018,1.3095171479477874,0.920404213888181,0.5626239676616264,0.4419939836140749,0.1480031080871117,0.1352651896744142,0.0932737817243872,0.3844680908920271
moving,-0.3,1,60,900,2.645555555555556,1.0455897975264288,2.0255943216376986,1.16752181475141,0.8920838090918675,0.5215315790536261,0.5497992598615836,0.1707985093729427,0.1349899456096101,0.1045028641703647,0.4138587841695769
moving,-0.3,1,80,900,2.8666666666666667,1.0154364141151877,1.7864010576077205,1.108962252901492,0.8316837700945177,0.4615712058630973,0.6694543681404613,0.1947172104527688,0.1503985974867971,0.114717384535949,0.3729825842987418
moving,-0.3,1,100,900,2.9033333333333333,0.9641288526148588,1.7709681191125584,1.018108649563501,0.7808300684728386,0.4005411836288671,0.7564843512896163,0.1817922331891405,0.1428702510627397,0.1104799567926708,0.3941623055128655
moving,-0.3,1,120,900,2.922222222222222,0.8475818908686021,1.80444603276036,1.0320910192647783,0.7626357310741184,0.3904301059034919,0.7813900071495072,0.1779413050130473,0.132203775120223,0.1224537187018633,0.4658323752909298
moving,-0.3,1,140,900,2.84,0.7908926040311106,1.7769732886879637,0.9560529629722808,0.7800586848461529,0.3906756039320331,0.7914715275134786,0.1750304647559327,0.1327154782797472,0.1182228030318891,0.4547172637174292
moving,-0.3,2,0,900,3.5244444444444443,1.6926186885094228,2.5635986315186887,1.4426811375083806,1.0132152356293216,0.5733011777473959,0.2505875468900493,0.1418813950680559,0.2073763555733487,0.0850724967713752,0.0132407366549366
