treatment,bias,replicate,generation,population,mean_d,std_d,mean_alpha,std_alpha,mean_beta,std_beta,mean_p_base,std_p_base,maladaptation,trait_variance,trait_env_corr
static,0.15,0,100,900,1.8622222222222222,0.8006355500167459,1.9729955205161773,1.50953658098834,1.3233363714331696,0.5350575482922748,0.5271806935879148,0.21600331770298642,0.018462728687448964,0.11445316856859857,0.9239964642679137
static,0.15,0,120,900,1.8644444444444443,0.7727743829304774,1.9102149226920786,1.464099552216629,1.3484259457721017,0.5454276152571874,0.572653413909054,0.20832759509133758,0.01824866319134411,0.11439523752502623,0.9248063528663665
static,0.15,0,140,900,1.79,0.7328104196250974,1.8658497042885513,1.4551217223119968,1.3938922092412604,0.5234861708055396,0.6035208469549025,0.20376390896326507,0.017046773718052747,0.1113213861326657,0.9294270869751058
static,0.15,1,0,900,3.502222222222222,1.7162606495762673,2.4393576326765656,1.4316362049822615,0.9856144210310638,0.5821155029563467,0.24408926350413856,0.14667204446927037,0.20255357741464952,0.07952250764897364,0.01060381219628201
static,0.15,1,20,900,2.6344444444444446,1.6629064990826627,2.2151583703010216,1.3025510232739048,1.2076157695884557,0.5614470933920286,0.30361131688228016,0.1553207760406259,0.04669632767082929,0.09819706383811297,0.7978944089239137
static,0.15,1,40,900,2.16,1.3731391448469858,2.323953955260351,1.3403536848115185,1.3358077042494707,0.49247832645207806,0.35133527328879255,0.15995625237167954,0.024324967678005373,0.10353486573613907,0.8986999875675983
static,0.15,1,60,900,1.86,1.1057224887928354,2.515316372178493,1.3362749666115943,1.4123772334852305,0.4512706353401137,0.3802858393037956,0.16551612099016014,0.020740611402489152,0.10264686556662436,0.9136118610614883
static,0.15,1,80,900,1.65,0.8568352622684635,2.55121748506267,1.2869965354396715,1.4742468073375685,0.416813416311733,0.4432688453520998,0.16298605480976838,0.019806683816217037,0.10453985252586454,0.9174825264365367
static,0.15,1,100,900,1.4933333333333334,0.6757382793820564,2.4967377700817166,1.2939071446753978,1.545208923531319,0.4013473213832626,0.4695546623833958,0.1630308491195767,0.017860261496067186,0.10682239604614646,0.9267924608873482
static,0.15,1,120,900,1.501111111111111,0.648929793231294,2.469323954550832,1.2546094542379915,1.5956632947816645,0.33761023318367667,0.49582236702699245,0.16692330482477621,0.016070280904825658,0.11193420931409905,0.9338578717495647
static,0.15,1,140,900,1.4544444444444444,0.6369477758307995,2.4125528409722774,1.2929688973913258,1.6080193022602183,0.3404228806943656,0.5310376083445021,0.17931407454183873,0.01441924068809234,0.11423076778739846,0.9408949112585718
static,0.15,2,0,900,3.562222222222222,1.6877057259143107,2.4722065355831804,1.4304870571355488,1.0251378045584518,0.579829966007169,0.24755787560500514,0.14473270194909627,0.21084045418983333,0.08323776510953151,-0.012740734143027031
static,0.15,2,20,900,2.5766666666666667,1.453620002308413,2.465483126807274,1.5057597410915253,1.1874845069220568,0.5173782654403472,0.32661625258720933,0.14442491323621545,0.049916304714089914,0.09632348200951203,0.7817159938921665
static,0.15,2,40,900,2.0044444444444443,1.1680859092369982,2.415609461678973,1.4887897708188034,1.2663773891132057,0.47504935427809525,0.3606520510945205,0.15480322441806216,0.02533713161515936,0.11380257644114812,0.8949388093544764
static,0.15,2,60,900,1.781111111111111,0.9532860646142135,2.646146274293561,1.4577070014036537,1.2909182552984704,0.4535719765404988,0.4105114218009383,0.16399607090509777,0.018804805257646662,0.1138266887104043,0.9222815260929793
static,0.15,2,80,900,1.5922222222222222,0.7175154319328111,2.6975403893239105,1.38823865770706,1.2919555567041177,0.4511736556898826,0.4454755786712535,0.16663944080039284,0.018783292782879334,0.1098276939246445,0.9220113631718573
static,0.15,2,100,900,1.451111111111111,0.6154031098835308,2.6930205835455676,1.4169458014117418,1.3366767677340206,0.4357699777862249,0.47801159924114006,0.1796799876772178,0.016767981168869628,0.11250202922480941,0.9307280457789312
static,0.15,2,120,900,1.441111111111111,0.5961719447058215,2.7978484914826853,1.3476622785102943,1.3274743763678554,0.4500195044504169,0.5276763491718911,0.18864849895503566,0.01694453937145087,0.1119328301031922,0.9300074713843145
static,0.15,2,140,900,1.4366666666666668,0.57095436673073,2.8094658408961433,1.3743950214247576,1.2888108332191546,0.4494287062037154,0.578840615852657,0.1780005832983186,0.015726490555235017,0.11869957811482379,0.9358214782314715
static,0.3,0,0,900,3.433333333333333,1.6868774571839993,2.4846129065439175,1.4853790975439327,0.9677791930908951,0.590831650208889,0.2452005670840339,0.1418637399323993,0.21326810539034613,0.08312499258829548,-0.024829265250429184
static,0.3,0,20,900,2.522222222222222,1.4057641478947216,2.283128897415633,1.4743236519901115,1.2300505693199673,0.5317888421157736,0.2871821011181747,0.16584278289103052,0.044185549710922506,0.10023321036109861,0.8088093843801932
static,0.3,0,40,900,2.1844444444444444,1.1763324465011402,1.9358235271057704,1.3578824141207484,1.3238891921416618,0.4781314261046482,0.30887128189946433,0.17632948770086565,0.020549241277740996,0.10637736627296134,0.9142705663715321
static,0.3,0,60,900,1.8288888888888888,1.0152442994936348,2.0145029753434778,1.372399367261979,1.3411683253818152,0.47947984495450946,0.305304701121978,0.17361236564026972,0.017266993351429942,0.10563247446202313,0.928464834509308
static,0.3,0,80,900,1.7355555555555555,0.9159465184667487,1.977952050201063,1.373149494029155,1.3756103674696185,0.47296893413667274,0.35968923445612366,0.1788896020634431,0.016776147538176037,0.10581637871319029,0.9307347269961129
