sigma_noise,c_plast,evolvable_plastic,population_mean,population_std,mean_d_mean,mean_d_std,std_d_mean,std_d_std,mean_plastic_mean,mean_plastic_std,std_plastic_mean,std_plastic_std,maladaptation_mean,maladaptation_std,trait_variance_mean,trait_variance_std,trait_env_corr_mean,trait_env_corr_std
0.0,0.0,False,900.0,0.0,2.60875,0.11918642578903009,0.8416921676899178,0.017815460400541803,0.0,0.0,0.0,0.0,0.13577560085857973,0.001163955988302889,0.09346040993400738,0.010716911037158341,0.3827906584124584,0.023622933140135863
0.0,0.0,True,900.0,0.0,2.684861111111111,0.11652415114747716,0.8862118944917877,0.040714533891368386,1.4814321516344107,0.19221126765078278,0.9702754545870252,0.08084662234665335,0.1310285329177997,0.0037124904839565356,0.09498241681690411,0.005584319831274687,0.4091805133929721,0.006493704822765435
0.0,0.05,True,900.0,0.0,2.6324074074074075,0.1734359857476624,0.8445402779833837,0.06294414579737326,0.8768409099672849,0.18742645899268667,0.740015859457746,0.19159454589908886,0.13269694996789347,0.0028842716346960135,0.0981788806389408,0.005939124215683243,0.40971382355514496,0.015348536414158787
0.0,0.1,True,900.0,0.0,2.5279629629629627,0.03946602898680317,0.8564357332490726,0.07494277376755126,0.9157106506284344,0.2721886123930536,0.7341600871949481,0.11541057284478903,0.13174220960563246,0.0021232738005330944,0.09729380215060465,0.008530351457526283,0.41106669130597495,0.011275689039645369
0.0,0.2,True,900.0,0.0,2.61,0.04313211698163876,0.8620892654863891,0.03733931995995019,0.5475333513399654,0.08799202693326102,0.4933427710004229,0.06017081597244082,0.13270289361974544,0.0015196176683451158,0.09175814925953196,0.002845579844390564,0.3931075426349153,0.014225050301278186
0.2,0.0,True,900.0,0.0,2.6502777777777777,0.0947043748195827,0.8623456518366636,0.12609546364933066,1.5393797309498216,0.2363684845935322,1.1640418507257912,0.25324383526948274,0.1287475439789151,0.0015862836098299842,0.09718251727391555,0.002514480507840168,0.4250068098595234,0.010102371147459337
0.5,0.0,True,900.0,0.0,2.6906481481481483,0.15355693572837417,0.9175593487779898,0.12438204413077424,1.3221596196469365,0.28858592044383824,1.0380215785031324,0.24481318774646682,0.13135559695103688,0.0007698361731378903,0.10241217239840776,0.0019693228375370023,0.42541413430504754,0.007297326041869445
1.0,0.0,True,900.0,0.0,2.8556944444444445,0.14463894589112453,1.0187749870237308,0.08764782518932233,1.2828089764836506,0.195442755579829,1.1736826362384432,0.1203816453094527,0.12994511062146546,0.002321576206749629,0.09498425686167358,0.004884163150751378,0.41379837374145617,0.015452321915363883
