r,epsilon,long_memory_score,motif_25,motif_50,motif_75,motif_100,motif_125,motif_150,motif_175,motif_200,motif_225,motif_250,motif_260,comp_25,comp_50,comp_75,comp_100,comp_125,comp_150,comp_175,comp_200,comp_225,comp_250,comp_260,frame_25,frame_50,frame_75,frame_100,frame_125,frame_150,frame_175,frame_200,frame_225,frame_250,frame_260,wall_period,wall_spectral_entropy,wall_ac_late_mean,mean_wall_velocity,max_cluster_lifetime,global_period
3.86,0.11,0.00031688521133498205,8.970099667774087e-05,0.6651054421768707,0.00013937282229965157,0.6497928571428572,0.00019047619047619048,0.6364473684210525,0.000277992277992278,0.6190515873015874,0.00026122448979591835,0.6031974789915966,0.6008248299319728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09851495016611296,0.9221666666666667,0.10571428571428572,0.9155535714285714,0.11184249084249084,0.90846992481203,0.11832046332046331,0.9012103174603174,0.1245265306122449,0.8938991596638656,0.8924957482993198,681.8254919355257,0.7391372340783182,0.1176006202533211,0.10001623743634291,15.0,316.0180517323693
3.86,0.13,0.0002675857096481526,1.9933554817275747e-05,0.5242346938775511,5.226480836236934e-05,0.9676,7.3260073260073255e-06,0.5199323308270677,0.00010424710424710424,0.9617936507936509,8.163265306122448e-06,0.5174663865546218,0.9592899659863946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15553488372093024,0.8452653061224489,0.1566550522648084,0.9912285714285715,0.15765934065934067,0.8428195488721804,0.15826254826254824,0.9891428571428571,0.1586938775510204,0.8418277310924369,0.9885204081632654,480.0,0.35811224786140955,0.1804576810311925,0.17348546129681194,47.0,323.14285714285717
3.88,0.11,0.0005954664667640941,0.0005149501661129567,0.5284115646258504,0.0005052264808362369,0.5001321428571429,0.0007912087912087913,0.48309774436090225,0.0010154440154440153,0.4626388888888889,0.0015918367346938777,0.4507100840336134,0.4487542517006803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14200664451827244,0.8816462585034014,0.15607317073170732,0.8663321428571429,0.16605128205128206,0.856515037593985,0.17568725868725868,0.8438293650793651,0.1873795918367347,0.8320588235294117,0.8296981292517006,522.5,0.7792589016666135,0.06272665414444419,0.137745752199166,15.0,529.5679596341848
3.9,0.11,0.000205123539451752,0.0006877076411960132,0.35597619047619045,0.0010104529616724739,0.3448607142857143,0.0016886446886446888,0.37734210526315787,0.0025752895752895752,0.32784920634920633,0.003857142857142857,0.32154621848739495,0.34432823129251705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20624252491694353,0.8220442176870748,0.219794425087108,0.8118607142857143,0.2292197802197802,0.8193120300751879,0.23817374517374518,0.7921111111111111,0.24597142857142856,0.7835294117647058,0.7916113945578231,198.30450873364515,0.7313002536264495,0.008327881718348402,0.297861474868946,22.0,276.67305703596827
3.9,0.12,0.0007064749158788228,0.0008970099667774086,0.5449285714285714,0.0009651567944250871,0.5035892857142857,0.001673992673992674,0.4718308270676692,0.002698841698841699,0.44688492063492063,0.005155102040816326,0.42527731092436977,0.4227253401360544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1526810631229236,0.8712176870748299,0.17436236933797908,0.8476571428571429,0.19141758241758242,0.8285902255639098,0.20745559845559844,0.8114126984126984,0.22115510204081631,0.7962857142857143,0.7935119047619048,982.1428571428571,0.6846285177404593,0.08486115377788388,0.14339409617761656,21.0,1100.0
3.9,0.13,0.0001685531646977389,2.325581395348837e-05,0.5126632653061225,5.226480836236934e-05,0.7563428571428571,6.593406593406593e-05,0.5128571428571429,6.563706563706563e-05,0.7479761904761906,4.4897959183673474e-05,0.5064243697478992,0.7396471088435375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13175083056478404,0.872938775510204,0.134390243902439,0.9486535714285714,0.13626739926739925,0.870218045112782,0.13781853281853282,0.9433531746031746,0.13868979591836733,0.8692058823529412,0.9399574829931973,316.00052042675,0.5844809333441867,0.09136207650555482,0.1443636889275822,15.0,159.42857142857142
3.9,0.15,0.00013967078081355156,1.661129568106312e-05,0.3299591836734694,1.045296167247387e-05,0.939475,3.6630036630036627e-06,0.3259172932330827,1.9305019305019306e-05,0.9303690476190477,4.081632653061224e-06,0.32489915966386557,0.9237840136054422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19345847176079736,0.8096088435374149,0.19455052264808365,0.9860964285714287,0.194996336996337,0.8085112781954887,0.1955328185328185,0.984186507936508,0.19551428571428572,0.8087310924369747,0.982891156462585,160.28571428571428,0.3947884138117127,0.06679978330028188,0.2128086352819877,14.0,316.57142857142856
3.92,0.13,0.0006237205279292743,0.0009534883720930233,0.5726088435374149,0.0015818815331010451,0.5348464285714286,0.0026117216117216117,0.507218045112782,0.003787644787644788,0.4861785714285714,0.0063265306122448975,0.4674075630252101,0.46445153061224487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14078073089700996,0.8798945578231293,0.16330662020905923,0.8577107142857143,0.1807985347985348,0.8386315789473685,0.19512741312741314,0.8236825396825397,0.20872653061224491,0.8087605042016807,0.8058503401360545,847.4489795918367,0.6836481323057507,0.09193946773933728,0.13383750104135964,13.0,746.7153284671533
