r,epsilon,seed,global_activity_mean,global_activity_std,wall_density_mean,wall_density_std,mean_wall_velocity,global_period,global_period_power,global_spectral_entropy,global_lowfreq_power,wall_period,wall_period_power,wall_spectral_entropy,wall_lowfreq_power,global_ac_peak_lag,global_ac_peak_value,wall_ac_peak_lag,wall_ac_peak_value,wall_ac_late_mean,max_cluster_lifetime,mean_cluster_lifetime,wall_ac,frame_10,motif_10,comp_10,frame_20,motif_20,comp_20,frame_50,motif_50,comp_50,frame_100,motif_100,comp_100,frame_150,motif_150,comp_150,long_memory_score
3.55,0.08333333333333333,101,0.575,0.1211919964354082,0.475,0.05590169943749474,0.14600945073048074,2.0,0.9257142857142857,0.045625460238512,5.0615831582209955e-34,2.0,0.8888888888888888,0.059548664459588105,2.5302914784418745e-34,4,0.9942857142857143,4,0.9942857142857142,0.00708382526564335,3.0,1.1174592505461267,"[ 1.         -0.79971429  0.59828571 -0.79571429  0.99428571 -0.79514286
  0.59485714 -0.79114286  0.98857143 -0.79057143  0.59142857 -0.78657143
  0.98285714 -0.786       0.588      -0.782       0.97714286 -0.78142857
  0.58457143 -0.77742857  0.97142857 -0.77685714  0.58114286 -0.77285714
  0.96571429 -0.77228571  0.57771429 -0.76828571  0.96       -0.76771429
  0.57428571 -0.76371429  0.95428571 -0.76314286  0.57085714 -0.75914286
  0.94857143 -0.75857143  0.56742857 -0.75457143  0.94285714 -0.754
  0.564      -0.75        0.93714286 -0.74942857  0.56057143 -0.74542857
  0.93142857 -0.74485714  0.55714286 -0.74085714  0.92571429 -0.74028571
  0.55371429 -0.73628571  0.92       -0.73571429  0.55028571 -0.73171429
  0.91428571 -0.73114286  0.54685714 -0.72714286  0.90857143 -0.72657143
  0.54342857 -0.72257143  0.90285714 -0.722       0.54       -0.718
  0.89714286 -0.71742857  0.53657143 -0.71342857  0.89142857 -0.71285714
  0.53314286 -0.70885714  0.88571429 -0.70828571  0.52971429 -0.70428571
  0.88       -0.70371429  0.52628571 -0.69971429  0.87428571 -0.69914286
  0.52285714 -0.69514286  0.86857143 -0.69457143  0.51942857 -0.69057143
  0.86285714 -0.69        0.516      -0.686       0.85714286 -0.68542857
  0.51257143 -0.68142857  0.85142857 -0.68085714  0.50914286 -0.67685714
  0.84571429 -0.67628571  0.50571429 -0.67228571  0.84       -0.67171429
  0.50228571 -0.66771429  0.83428571 -0.66714286  0.49885714 -0.66314286
  0.82857143 -0.66257143  0.49542857 -0.65857143  0.82285714 -0.658
  0.492      -0.654       0.81714286 -0.65342857  0.48857143 -0.64942857
  0.81142857 -0.64885714  0.48514286 -0.64485714  0.80571429 -0.64428571
  0.48171429 -0.64028571  0.8        -0.63971429  0.47828571 -0.63571429
  0.79428571 -0.63514286  0.47485714 -0.63114286  0.78857143 -0.63057143
  0.47142857 -0.62657143  0.78285714 -0.626       0.468      -0.622
  0.77714286 -0.62142857  0.46457143 -0.61742857  0.77142857]",0.85,0.525,0.0,1.0,1.0,0.0,0.85,0.525,0.0,1.0,1.0,0.0,0.85,0.525,0.0,0.0
3.55,0.08333333333333333,707,0.5874999999999999,0.09762812094883319,0.4750000000000001,0.024999999999999994,0.168137021141313,2.0,0.7422680412371135,0.09840698501678136,2.915767479235027e-33,4.0,1.0,7.40509007887423e-32,4.637753167550842e-35,4,0.9942857142857143,4,0.9942857142857144,0.0070838252656432515,3.0,1.18728798428852,"[ 1.         -0.00142857 -0.99714286  0.00142857  0.99428571 -0.00142857
 -0.99142857  0.00142857  0.98857143 -0.00142857 -0.98571429  0.00142857
  0.98285714 -0.00142857 -0.98        0.00142857  0.97714286 -0.00142857
 -0.97428571  0.00142857  0.97142857 -0.00142857 -0.96857143  0.00142857
  0.96571429 -0.00142857 -0.96285714  0.00142857  0.96       -0.00142857
 -0.95714286  0.00142857  0.95428571 -0.00142857 -0.95142857  0.00142857
  0.94857143 -0.00142857 -0.94571429  0.00142857  0.94285714 -0.00142857
 -0.94        0.00142857  0.93714286 -0.00142857 -0.93428571  0.00142857
  0.93142857 -0.00142857 -0.92857143  0.00142857  0.92571429 -0.00142857
 -0.92285714  0.00142857  0.92       -0.00142857 -0.91714286  0.00142857
  0.91428571 -0.00142857 -0.91142857  0.00142857  0.90857143 -0.00142857
 -0.90571429  0.00142857  0.90285714 -0.00142857 -0.9         0.00142857
  0.89714286 -0.00142857 -0.89428571  0.00142857  0.89142857 -0.00142857
 -0.88857143  0.00142857  0.88571429 -0.00142857 -0.88285714  0.00142857
  0.88       -0.00142857 -0.87714286  0.00142857  0.87428571 -0.00142857
 -0.87142857  0.00142857  0.86857143 -0.00142857 -0.86571429  0.00142857
  0.86285714 -0.00142857 -0.86        0.00142857  0.85714286 -0.00142857
 -0.85428571  0.00142857  0.85142857 -0.00142857 -0.84857143  0.00142857
  0.84571429 -0.00142857 -0.84285714  0.00142857  0.84       -0.00142857
 -0.83714286  0.00142857  0.83428571 -0.00142857 -0.83142857  0.00142857
  0.82857143 -0.00142857 -0.82571429  0.00142857  0.82285714 -0.00142857
 -0.82        0.00142857  0.81714286 -0.00142857 -0.81428571  0.00142857
  0.81142857 -0.00142857 -0.80857143  0.00142857  0.80571429 -0.00142857
 -0.80285714  0.00142857  0.8        -0.00142857 -0.79714286  0.00142857
  0.79428571 -0.00142857 -0.79142857  0.00142857  0.78857143 -0.00142857
 -0.78571429  0.00142857  0.78285714 -0.00142857 -0.78        0.00142857
  0.77714286 -0.00142857 -0.77428571  0.00142857  0.77142857]",0.825,0.45,0.0,1.0,1.0,0.0,0.825,0.45,0.0,1.0,1.0,0.0,0.825,0.45,0.0,0.0
3.55,0.08333333333333333,1313,0.5687500000000001,0.06218671481916376,0.5249999999999999,0.02500000000000002,0.14085056574326962,2.0,0.6621621621621623,0.11029154714862655,5.65243001402556e-34,4.0,1.0,8.118656798428127e-32,1.1875113257034443e-34,4,0.9942857142857144,4,0.9942857142857144,0.007083825265643985,3.0,1.1661113755354593,"[ 1.         -0.00142857 -0.99714286  0.00142857  0.99428571 -0.00142857
 -0.99142857  0.00142857  0.98857143 -0.00142857 -0.98571429  0.00142857
  0.98285714 -0.00142857 -0.98        0.00142857  0.97714286 -0.00142857
 -0.97428571  0.00142857  0.97142857 -0.00142857 -0.96857143  0.00142857
  0.96571429 -0.00142857 -0.96285714  0.00142857  0.96       -0.00142857
 -0.95714286  0.00142857  0.95428571 -0.00142857 -0.95142857  0.00142857
  0.94857143 -0.00142857 -0.94571429  0.00142857  0.94285714 -0.00142857
 -0.94        0.00142857  0.93714286 -0.00142857 -0.93428571  0.00142857
  0.93142857 -0.00142857 -0.92857143  0.00142857  0.92571429 -0.00142857
 -0.92285714  0.00142857  0.92       -0.00142857 -0.91714286  0.00142857
  0.91428571 -0.00142857 -0.91142857  0.00142857  0.90857143 -0.00142857
 -0.90571429  0.00142857  0.90285714 -0.00142857 -0.9         0.00142857
  0.89714286 -0.00142857 -0.89428571  0.00142857  0.89142857 -0.00142857
 -0.88857143  0.00142857  0.88571429 -0.00142857 -0.88285714  0.00142857
  0.88       -0.00142857 -0.87714286  0.00142857  0.87428571 -0.00142857
 -0.87142857  0.00142857  0.86857143 -0.00142857 -0.86571429  0.00142857
  0.86285714 -0.00142857 -0.86        0.00142857  0.85714286 -0.00142857
 -0.85428571  0.00142857  0.85142857 -0.00142857 -0.84857143  0.00142857
  0.84571429 -0.00142857 -0.84285714  0.00142857  0.84       -0.00142857
 -0.83714286  0.00142857  0.83428571 -0.00142857 -0.83142857  0.00142857
  0.82857143 -0.00142857 -0.82571429  0.00142857  0.82285714 -0.00142857
 -0.82        0.00142857  0.81714286 -0.00142857 -0.81428571  0.00142857
  0.81142857 -0.00142857 -0.80857143  0.00142857  0.80571429 -0.00142857
 -0.80285714  0.00142857  0.8        -0.00142857 -0.79714286  0.00142857
  0.79428571 -0.00142857 -0.79142857  0.00142857  0.78857143 -0.00142857
 -0.78571429  0.00142857  0.78285714 -0.00142857 -0.78        0.00142857
  0.77714286 -0.00142857 -0.77428571  0.00142857  0.77142857]",0.8625,0.5125,0.0,1.0,1.0,0.0,0.8625,0.5125,0.0,1.0,1.0,0.0,0.8625,0.5125,0.0,0.0
3.55,0.08333333333333333,2029,0.59375,0.1865601444574912,0.4,0.08660254037844389,0.15931850695799196,2.0,0.6621621621621621,0.11029154714862656,5.552131857168739e-34,4.0,0.5,0.11952683322395147,1.0788345129071917e-34,4,0.9942857142857142,4,0.9942857142857141,0.007083825265643283,3.0,1.0664635307560464,"[ 1.         -0.33190476 -0.33238095 -0.33285714  0.99428571 -0.33
 -0.33047619 -0.33095238  0.98857143 -0.32809524 -0.32857143 -0.32904762
  0.98285714 -0.32619048 -0.32666667 -0.32714286  0.97714286 -0.32428571
 -0.3247619  -0.3252381   0.97142857 -0.32238095 -0.32285714 -0.32333333
  0.96571429 -0.32047619 -0.32095238 -0.32142857  0.96       -0.31857143
 -0.31904762 -0.31952381  0.95428571 -0.31666667 -0.31714286 -0.31761905
  0.94857143 -0.3147619  -0.3152381  -0.31571429  0.94285714 -0.31285714
 -0.31333333 -0.31380952  0.93714286 -0.31095238 -0.31142857 -0.31190476
  0.93142857 -0.30904762 -0.30952381 -0.31        0.92571429 -0.30714286
 -0.30761905 -0.30809524  0.92       -0.3052381  -0.30571429 -0.30619048
  0.91428571 -0.30333333 -0.30380952 -0.30428571  0.90857143 -0.30142857
 -0.30190476 -0.30238095  0.90285714 -0.29952381 -0.3        -0.30047619
  0.89714286 -0.29761905 -0.29809524 -0.29857143  0.89142857 -0.29571429
 -0.29619048 -0.29666667  0.88571429 -0.29380952 -0.29428571 -0.2947619
  0.88       -0.29190476 -0.29238095 -0.29285714  0.87428571 -0.29
 -0.29047619 -0.29095238  0.86857143 -0.28809524 -0.28857143 -0.28904762
  0.86285714 -0.28619048 -0.28666667 -0.28714286  0.85714286 -0.28428571
 -0.2847619  -0.2852381   0.85142857 -0.28238095 -0.28285714 -0.28333333
  0.84571429 -0.28047619 -0.28095238 -0.28142857  0.84       -0.27857143
 -0.27904762 -0.27952381  0.83428571 -0.27666667 -0.27714286 -0.27761905
  0.82857143 -0.2747619  -0.2752381  -0.27571429  0.82285714 -0.27285714
 -0.27333333 -0.27380952  0.81714286 -0.27095238 -0.27142857 -0.27190476
  0.81142857 -0.26904762 -0.26952381 -0.27        0.80571429 -0.26714286
 -0.26761905 -0.26809524  0.8        -0.2652381  -0.26571429 -0.26619048
  0.79428571 -0.26333333 -0.26380952 -0.26428571  0.78857143 -0.26142857
 -0.26190476 -0.26238095  0.78285714 -0.25952381 -0.26       -0.26047619
  0.77714286 -0.25761905 -0.25809524 -0.25857143  0.77142857]",0.8125,0.625,0.0,1.0,1.0,0.0,0.8125,0.625,0.0,1.0,1.0,0.0,0.8125,0.625,0.0,0.0
3.55,0.08333333333333333,3001,0.59375,0.07781187248742956,0.3875,0.05448623679425843,0.3020386266094421,2.0,0.6864406779661014,0.10616696681831819,2.6761039793401156e-34,4.0,0.8999999999999999,0.056057558097714184,2.3981589705637345e-34,4,0.9942857142857142,4,0.9942857142857143,0.007083825265643738,3.0,1.2394334018734292,"[ 1.         -0.05300752 -0.89218045 -0.05195489  0.99428571 -0.05270677
 -0.88706767 -0.05165414  0.98857143 -0.05240602 -0.88195489 -0.05135338
  0.98285714 -0.05210526 -0.87684211 -0.05105263  0.97714286 -0.05180451
 -0.87172932 -0.05075188  0.97142857 -0.05150376 -0.86661654 -0.05045113
  0.96571429 -0.05120301 -0.86150376 -0.05015038  0.96       -0.05090226
 -0.85639098 -0.04984962  0.95428571 -0.0506015  -0.8512782  -0.04954887
  0.94857143 -0.05030075 -0.84616541 -0.04924812  0.94285714 -0.05
 -0.84105263 -0.04894737  0.93714286 -0.04969925 -0.83593985 -0.04864662
  0.93142857 -0.0493985  -0.83082707 -0.04834586  0.92571429 -0.04909774
 -0.82571429 -0.04804511  0.92       -0.04879699 -0.8206015  -0.04774436
  0.91428571 -0.04849624 -0.81548872 -0.04744361  0.90857143 -0.04819549
 -0.81037594 -0.04714286  0.90285714 -0.04789474 -0.80526316 -0.04684211
  0.89714286 -0.04759398 -0.80015038 -0.04654135  0.89142857 -0.04729323
 -0.79503759 -0.0462406   0.88571429 -0.04699248 -0.78992481 -0.04593985
  0.88       -0.04669173 -0.78481203 -0.0456391   0.87428571 -0.04639098
 -0.77969925 -0.04533835  0.86857143 -0.04609023 -0.77458647 -0.04503759
  0.86285714 -0.04578947 -0.76947368 -0.04473684  0.85714286 -0.04548872
 -0.7643609  -0.04443609  0.85142857 -0.04518797 -0.75924812 -0.04413534
  0.84571429 -0.04488722 -0.75413534 -0.04383459  0.84       -0.04458647
 -0.74902256 -0.04353383  0.83428571 -0.04428571 -0.74390977 -0.04323308
  0.82857143 -0.04398496 -0.73879699 -0.04293233  0.82285714 -0.04368421
 -0.73368421 -0.04263158  0.81714286 -0.04338346 -0.72857143 -0.04233083
  0.81142857 -0.04308271 -0.72345865 -0.04203008  0.80571429 -0.04278195
 -0.71834586 -0.04172932  0.8        -0.0424812  -0.71323308 -0.04142857
  0.79428571 -0.04218045 -0.7081203  -0.04112782  0.78857143 -0.0418797
 -0.70300752 -0.04082707  0.78285714 -0.04157895 -0.69789474 -0.04052632
  0.77714286 -0.0412782  -0.69278195 -0.04022556  0.77142857]",0.8125,0.45,0.0,1.0,1.0,0.0,0.8125,0.45,0.0,1.0,1.0,0.0,0.8125,0.45,0.0,0.0
3.55,0.08333333333333333,4099,0.60625,0.10807260291119114,0.375,0.025000000000000026,0.229881974248927,2.0,0.7222222222222222,0.10086189628561609,8.478683970078646e-35,4.0,1.0,1.6620683199519985e-31,3.5906999985972256e-38,4,0.9942857142857142,4,0.9942857142857144,0.00708382526564343,3.0,1.4987153868113046,"[ 1.         -0.00142857 -0.99714286  0.00142857  0.99428571 -0.00142857
 -0.99142857  0.00142857  0.98857143 -0.00142857 -0.98571429  0.00142857
  0.98285714 -0.00142857 -0.98        0.00142857  0.97714286 -0.00142857
 -0.97428571  0.00142857  0.97142857 -0.00142857 -0.96857143  0.00142857
  0.96571429 -0.00142857 -0.96285714  0.00142857  0.96       -0.00142857
 -0.95714286  0.00142857  0.95428571 -0.00142857 -0.95142857  0.00142857
  0.94857143 -0.00142857 -0.94571429  0.00142857  0.94285714 -0.00142857
 -0.94        0.00142857  0.93714286 -0.00142857 -0.93428571  0.00142857
  0.93142857 -0.00142857 -0.92857143  0.00142857  0.92571429 -0.00142857
 -0.92285714  0.00142857  0.92       -0.00142857 -0.91714286  0.00142857
  0.91428571 -0.00142857 -0.91142857  0.00142857  0.90857143 -0.00142857
 -0.90571429  0.00142857  0.90285714 -0.00142857 -0.9         0.00142857
  0.89714286 -0.00142857 -0.89428571  0.00142857  0.89142857 -0.00142857
 -0.88857143  0.00142857  0.88571429 -0.00142857 -0.88285714  0.00142857
  0.88       -0.00142857 -0.87714286  0.00142857  0.87428571 -0.00142857
 -0.87142857  0.00142857  0.86857143 -0.00142857 -0.86571429  0.00142857
  0.86285714 -0.00142857 -0.86        0.00142857  0.85714286 -0.00142857
 -0.85428571  0.00142857  0.85142857 -0.00142857 -0.84857143  0.00142857
  0.84571429 -0.00142857 -0.84285714  0.00142857  0.84       -0.00142857
 -0.83714286  0.00142857  0.83428571 -0.00142857 -0.83142857  0.00142857
  0.82857143 -0.00142857 -0.82571429  0.00142857  0.82285714 -0.00142857
 -0.82        0.00142857  0.81714286 -0.00142857 -0.81428571  0.00142857
  0.81142857 -0.00142857 -0.80857143  0.00142857  0.80571429 -0.00142857
 -0.80285714  0.00142857  0.8        -0.00142857 -0.79714286  0.00142857
  0.79428571 -0.00142857 -0.79142857  0.00142857  0.78857143 -0.00142857
 -0.78571429  0.00142857  0.78285714 -0.00142857 -0.78        0.00142857
  0.77714286 -0.00142857 -0.77428571  0.00142857  0.77142857]",0.7875,0.4375,0.0,1.0,1.0,0.0,0.7875,0.4375,0.0,1.0,1.0,0.0,0.7875,0.4375,0.0,0.0
3.55,0.08333333333333333,5003,0.5874999999999998,0.15461646096066228,0.475,0.08291561975888498,0.2002861230329041,2.0,0.8832116788321167,0.06153650358559437,1.911679572352983e-34,2.0,0.8999999999999999,0.055494483262008724,1.4292177720841634e-33,4,0.9942857142857144,4,0.9942857142857141,0.007083825265643253,3.0,1.1875,"[ 1.         -0.81779221  0.63454545 -0.8138961   0.99428571 -0.81311688
  0.63090909 -0.80922078  0.98857143 -0.80844156  0.62727273 -0.80454545
  0.98285714 -0.80376623  0.62363636 -0.79987013  0.97714286 -0.79909091
  0.62       -0.79519481  0.97142857 -0.79441558  0.61636364 -0.79051948
  0.96571429 -0.78974026  0.61272727 -0.78584416  0.96       -0.78506494
  0.60909091 -0.78116883  0.95428571 -0.78038961  0.60545455 -0.77649351
  0.94857143 -0.77571429  0.60181818 -0.77181818  0.94285714 -0.77103896
  0.59818182 -0.76714286  0.93714286 -0.76636364  0.59454545 -0.76246753
  0.93142857 -0.76168831  0.59090909 -0.75779221  0.92571429 -0.75701299
  0.58727273 -0.75311688  0.92       -0.75233766  0.58363636 -0.74844156
  0.91428571 -0.74766234  0.58       -0.74376623  0.90857143 -0.74298701
  0.57636364 -0.73909091  0.90285714 -0.73831169  0.57272727 -0.73441558
  0.89714286 -0.73363636  0.56909091 -0.72974026  0.89142857 -0.72896104
  0.56545455 -0.72506494  0.88571429 -0.72428571  0.56181818 -0.72038961
  0.88       -0.71961039  0.55818182 -0.71571429  0.87428571 -0.71493506
  0.55454545 -0.71103896  0.86857143 -0.71025974  0.55090909 -0.70636364
  0.86285714 -0.70558442  0.54727273 -0.70168831  0.85714286 -0.70090909
  0.54363636 -0.69701299  0.85142857 -0.69623377  0.54       -0.69233766
  0.84571429 -0.69155844  0.53636364 -0.68766234  0.84       -0.68688312
  0.53272727 -0.68298701  0.83428571 -0.68220779  0.52909091 -0.67831169
  0.82857143 -0.67753247  0.52545455 -0.67363636  0.82285714 -0.67285714
  0.52181818 -0.66896104  0.81714286 -0.66818182  0.51818182 -0.66428571
  0.81142857 -0.66350649  0.51454545 -0.65961039  0.80571429 -0.65883117
  0.51090909 -0.65493506  0.8        -0.65415584  0.50727273 -0.65025974
  0.79428571 -0.64948052  0.50363636 -0.64558442  0.78857143 -0.64480519
  0.5        -0.64090909  0.78285714 -0.64012987  0.49636364 -0.63623377
  0.77714286 -0.63545455  0.49272727 -0.63155844  0.77142857]",0.825,0.575,0.0,1.0,1.0,0.0,0.825,0.575,0.0,1.0,1.0,0.0,0.825,0.575,0.0,0.0
3.6,0.08333333333333333,101,0.5567142857142857,0.1468037701790234,0.45614285714285707,0.08576201052318906,0.2504169054598239,2.0,0.932031294245192,0.06370601957368872,0.0001682854390180397,2.0,0.7819393607565202,0.16593201353140488,0.0009994440269911048,8,0.9760936427911265,8,0.9664966761230648,0.007022015589240263,3.0,1.0286726804123711,"[ 1.         -0.71030503  0.46003124 -0.56926569  0.66395608 -0.56891409
  0.45763372 -0.70385762  0.96649668 -0.70302045  0.45517656 -0.5628926
  0.66207447 -0.56205543  0.45144164 -0.69499702  0.95156433 -0.69464542
  0.45044119 -0.55651951  0.65048147 -0.5547112   0.44610139 -0.68716722
  0.94385589 -0.68681562  0.44473468 -0.54911562  0.63846255 -0.54730731
  0.44130637 -0.67933742  0.93129174 -0.67850025  0.4385426  -0.54171173
  0.63275604 -0.54038899  0.43614509 -0.67041716  0.91641905 -0.66860885
  0.43283609 -0.53430784  0.62073712 -0.5329851   0.43092415 -0.66204213
  0.90634241 -0.65974825  0.4275555  -0.52690396  0.61503061 -0.52558122
  0.42521764 -0.65318154  0.89335235 -0.65137322  0.42190864 -0.51895484
  0.60549919 -0.5176321   0.41957079 -0.64377571  0.88139308 -0.6419674
  0.41626179 -0.51100573  0.59791006 -0.50968299  0.41434985 -0.63546034
  0.86785779 -0.63365203  0.41055528 -0.50463264  0.59117275 -0.5033099
  0.40955483 -0.62763054  0.85577922 -0.62485108  0.40564095 -0.49935
  0.58577285 -0.49802726  0.40464049 -0.62089119  0.84600918 -0.61811173
  0.4003007  -0.49352213  0.57606247 -0.49219939  0.39978581 -0.61360661
  0.83435652 -0.61034159  0.39453453 -0.48714904  0.56786845 -0.4858263
  0.39499079 -0.60577681  0.82519136 -0.60154065  0.38919428 -0.48132118
  0.56398491 -0.47999843  0.38971019 -0.59794701  0.8111705  -0.59322527
  0.38391369 -0.47494808  0.55724761 -0.47313977  0.38485551 -0.5901172
  0.80394763 -0.5849099   0.37857344 -0.46808942  0.54468346 -0.46676668
  0.379149   -0.5812566   0.79241428 -0.57653487  0.37292659 -0.46014031
  0.53757989 -0.45881757  0.37392807 -0.57294123  0.77887899 -0.5682195
  0.36764599 -0.45431244  0.53321078 -0.4529897   0.36864747 -0.5645662
  0.76588892 -0.5593589   0.3623654  -0.44690855  0.52070629 -0.44558581
  0.36294096 -0.55625083  0.75818048 -0.5515291   0.35714446 -0.44053546
  0.51154114 -0.43872715  0.35808628 -0.54896625  0.74749896]",0.8866304347826087,0.649963768115942,0.00039855072463768114,0.945514705882353,0.7945220588235294,0.0,0.8866153846153846,0.65,0.0004230769230769231,0.9452916666666666,0.79275,0.0,0.8864090909090909,0.6501363636363636,0.0004090909090909091,7.507678932214551e-07
3.6,0.08333333333333333,707,0.5755357142857143,0.0914011887007952,0.4505,0.05199347486532737,0.27271354460195657,2.0,0.8767296220925148,0.12509863415912778,0.0007768893819382038,2.0,0.6946460510561558,0.265327028307741,0.0024227027025542436,8,0.937598037852478,16,0.8784278599077857,0.006307230829013422,694.0,1.1990494296577947,"[ 1.         -0.43738536  0.37247804 -0.62363799  0.48609462 -0.62499901
  0.36980883 -0.43607824  0.84538755 -0.4347838   0.36449738 -0.62104963
  0.51247645 -0.61974198  0.37111569 -0.42947366  0.87842786 -0.42816601
  0.36584387 -0.61309751  0.50061168 -0.6131242   0.3592245  -0.42552455
  0.82159196 -0.42555124  0.35788963 -0.60650615  0.49663403 -0.6051985
  0.36318682 -0.42024111  0.8612379  -0.42025458  0.35659387 -0.5972329
  0.48871943 -0.59859393  0.35261675 -0.41627878  0.80045183 -0.41630547
  0.35260301 -0.59197588  0.48342066 -0.59066823  0.35524474 -0.41366401
  0.85064035 -0.41367749  0.34865179 -0.58405018  0.47151626 -0.5854112
  0.34598259 -0.40968848  0.79647312 -0.40707291  0.34466093 -0.57879315
  0.45961185 -0.57880663  0.34863699 -0.40307069  0.82952664 -0.39912079
  0.3446863  -0.57084103  0.46756398 -0.57218884  0.33542468 -0.39912158
  0.77136961 -0.39650602  0.33673206 -0.565584    0.45432523 -0.56559748
  0.33805266 -0.39383814  0.82158456 -0.38988823  0.33542309 -0.55764509
  0.44773176 -0.56031403  0.32485355 -0.38722035  0.75684832 -0.38460479
  0.32617415 -0.55104052  0.4424462  -0.55237512  0.32881587 -0.38327124
  0.77666416 -0.37932134  0.32617309 -0.54310161  0.45566961 -0.54577055
  0.31692468 -0.37798779  0.71852034 -0.37669335  0.3195532  -0.53651025
  0.44112296 -0.53784485  0.32219492 -0.37403868  0.77532771 -0.37273103
  0.31823101 -0.52858455  0.41998388 -0.53257461  0.30764826 -0.37008957
  0.7184918  -0.37143739  0.31028999 -0.52067206  0.42129074 -0.52464891
  0.31031588 -0.36345858  0.75552191 -0.36347205  0.30900744 -0.51271993
  0.41735273 -0.51671     0.29974582 -0.35949625  0.69077246 -0.35952294
  0.29974529 -0.50612857  0.42130184 -0.5087843   0.30372135 -0.35286526
  0.72251807 -0.35023648  0.29977065 -0.49817645  0.41868495 -0.50216651
  0.29184337 -0.34758181  0.6670165  -0.34628737  0.2905085  -0.49290621
  0.41867068 -0.49424081  0.29447135 -0.3436327   0.69740134]",0.8489492753623188,0.5628985507246377,0.0007246376811594203,0.9291176470588235,0.7474264705882353,0.0,0.8487692307692307,0.5625769230769231,0.0007307692307692308,0.9316666666666666,0.7509166666666667,0.0,0.8492272727272727,0.5633181818181818,0.0008181818181818182,2.616631720788879e-06
3.6,0.08333333333333333,1313,0.5505714285714285,0.04568559367445885,0.5549999999999999,0.035606981658898605,0.1463282544827609,2.0,0.4124324261392964,0.3679290908404963,0.0020008137609434295,4.0,0.33062691548595163,0.547599600332644,0.00526080640796779,16,0.8639712362262637,16,0.8313802816901409,0.0055523221976487465,3.0,1.0902202890416726,"[ 1.         -0.12087324 -0.32653521  0.12695775 -0.10123944  0.11591549
 -0.3235493  -0.12667606  0.63414085 -0.12898592 -0.32338028  0.10476056
 -0.08428169  0.10470423 -0.31814085 -0.11535211  0.83138028 -0.10076056
 -0.32332394  0.12735211 -0.06957746  0.11630986 -0.31188732 -0.12064789
  0.64270423 -0.12887324 -0.3204507   0.10205634 -0.07853521  0.0963662
 -0.30957746 -0.12087324  0.76698592 -0.08346479 -0.32011268  0.11929577
 -0.0748169   0.11388732 -0.30022535 -0.12025352  0.64873239 -0.12284507
 -0.31723944  0.10808451 -0.08039437  0.08323944 -0.29735211 -0.11709859
  0.72202817 -0.08053521 -0.3115493   0.11095775 -0.07188732  0.1224507
 -0.29729577 -0.11732394  0.69391549 -0.1255493  -0.30867606  0.10538028
 -0.0915493   0.08053521 -0.29414085 -0.11952113  0.6835493  -0.08802817
 -0.30214085  0.10909859 -0.05430986  0.11749296 -0.2884507  -0.10566197
  0.67459155 -0.11388732 -0.30264789  0.10295775 -0.07143662  0.08092958
 -0.28529577 -0.12757746  0.63323944 -0.09326761 -0.29611268  0.10667606
 -0.048       0.10408451 -0.27932394 -0.09653521  0.65864789 -0.10419718
 -0.29295775  0.10983099 -0.05892958  0.09033803 -0.27025352 -0.13225352
  0.61447887 -0.09230986 -0.28952113  0.102      -0.04985915  0.08504225
 -0.26456338 -0.10402817  0.62833803 -0.09253521 -0.28974648  0.11304225
 -0.05571831  0.09974648 -0.26084507 -0.11749296  0.61205634 -0.09473239
 -0.28067606  0.09957746 -0.04383099  0.08571831 -0.25825352 -0.10898592
  0.58957746 -0.09185915 -0.27780282  0.0996338  -0.03814085  0.10859155
 -0.2548169  -0.11146479  0.59273239 -0.09715493 -0.27183099  0.09997183
 -0.05188732  0.07202817 -0.25222535 -0.11422535  0.54771831 -0.08301408
 -0.26895775  0.10847887 -0.02929577  0.11461972 -0.24878873 -0.11107042
  0.60157746 -0.09366197 -0.26270423  0.09783099 -0.04839437  0.07523944
 -0.24309859 -0.1191831   0.50895775 -0.09360563 -0.26264789  0.10915493
 -0.01735211  0.10684507 -0.23994366 -0.09659155  0.59915493]",0.8989855072463768,0.6485507246376812,0.0,0.9498529411764706,0.7871323529411764,0.0,0.8988076923076923,0.6479230769230769,0.0,0.9504583333333333,0.787125,0.0,0.899,0.6485909090909091,0.0,0.0
