r,epsilon,seed,global_activity_mean,global_activity_std,wall_density_mean,wall_density_std,mean_wall_velocity,global_period,global_period_power,global_spectral_entropy,global_lowfreq_power,wall_period,wall_period_power,wall_spectral_entropy,wall_lowfreq_power,global_ac_peak_lag,global_ac_peak_value,wall_ac_peak_lag,wall_ac_peak_value,wall_ac_late_mean,max_cluster_lifetime,mean_cluster_lifetime,wall_ac,frame_25,motif_25,comp_25,frame_50,motif_50,comp_50,frame_75,motif_75,comp_75,frame_100,motif_100,comp_100,frame_125,motif_125,comp_125,frame_150,motif_150,comp_150,frame_175,motif_175,comp_175,frame_200,motif_200,comp_200,frame_225,motif_225,comp_225,frame_250,motif_250,comp_250,frame_260,motif_260,comp_260,long_memory_score
3.86,0.13,101,0.5971590909090909,0.024596695252723948,0.7991363636363636,0.05503453085815176,0.2055563540947981,2.0,0.7214857846444033,0.2901984803500286,0.0797184495983675,2.0,0.6088624652438385,0.288862725800528,0.27849314645239087,4,0.8466570035373264,4,0.9505522994290535,0.017592468263688325,9.0,1.0891463263536116,"[ 1.         -0.04525586  0.75765523 -0.03171072  0.9505523  -0.05193234
  0.74648947 -0.04362685  0.92886837 -0.04960435  0.7270437  -0.04656443
  0.91468817 -0.06227085  0.72411908 -0.04872571  0.90202167 -0.06219398
  0.71596778 -0.06139221  0.89312    -0.07407122  0.70332721 -0.0710313
  0.87597719 -0.0844866   0.68915996 -0.08970077  0.8640481  -0.08667381
  0.67346605 -0.09263835  0.85134272 -0.09487696  0.66376216 -0.09707668
  0.83566177 -0.10602975  0.65561086 -0.11648356  0.82149453 -0.12018403
  0.63845509 -0.13213859  0.80586543 -0.13132386  0.61681005 -0.14252805
  0.79696375 -0.14399036  0.60714504 -0.14320155  0.78652245 -0.15293092
  0.59521595 -0.15663138  0.76485149 -0.16559741  0.57804722 -0.17228641
  0.7491835  -0.18575467  0.56012812 -0.18570328  0.72527438 -0.20439823
  0.54898829 -0.20434683  0.70886898 -0.22005325  0.53783549 -0.22300335
  0.6909758  -0.23643273  0.51695378 -0.24313468  0.67085742 -0.25582665
  0.49831023 -0.26401639  0.65746647 -0.27223205  0.48341854 -0.27516918
  0.63504514 -0.28114669  0.47000167 -0.29233792  0.62164123 -0.29229948
  0.44759329 -0.30499145  0.60297175 -0.3124697   0.42893678 -0.31989611
  0.57982596 -0.31912026  0.41178101 -0.32582221  0.57088541 -0.32729748
  0.40058933 -0.32951017  0.55969373 -0.33550063  0.39538767 -0.34370333
  0.55224096 -0.34294044  0.37969377 -0.34965536  0.5387852  -0.35490841
  0.37221507 -0.35338219  0.52530353 -0.3571345   0.36473637 -0.36086089
  0.51932558 -0.36009801  0.35501952 -0.3608229   0.50738353 -0.36454929
  0.34531563 -0.36901309  0.49691631 -0.37425318  0.33861323 -0.37797957
  0.4887002  -0.38246929  0.32889638 -0.38619568  0.47824593 -0.3869465
  0.32066731 -0.38468287  0.47149169 -0.38544665  0.31466343 -0.38767229
  0.46400003 -0.39066127  0.3071977  -0.39288691  0.45802208 -0.39440106
  0.30419531 -0.39513892  0.45426932 -0.39441492  0.30193034 -0.39366499
  0.45199139 -0.39294099  0.30040278 -0.39219107  0.44971345 -0.39146706
  0.29887522 -0.39071714  0.44743552 -0.38999314  0.29734765 -0.38924321
  0.44515759 -0.38851921  0.29582009 -0.38776929  0.44287965 -0.38704528
  0.29429253 -0.38629536  0.44060172 -0.38557136  0.29276497 -0.38482143
  0.43832378 -0.38409743  0.29123741 -0.3833475   0.43604585 -0.3826235
  0.28970984 -0.38187358  0.43376791 -0.38114957  0.28818228 -0.38039965
  0.43148998 -0.37967565  0.28665472 -0.37892572  0.42921205 -0.37820172
  0.28512716 -0.3774518   0.42693411 -0.37672779  0.2835996  -0.37597787
  0.42465618 -0.37525387  0.28207203 -0.37450394  0.42237824 -0.37377994
  0.28054447 -0.37303001  0.42010031 -0.37230601  0.27901691 -0.37155609
  0.41782237 -0.37083208  0.27748935 -0.37008216  0.41554444 -0.36935816
  0.27596179 -0.36860823  0.41326651 -0.36788423  0.27443422 -0.36713431
  0.41098857 -0.3664103   0.27290666 -0.36566038  0.40871064 -0.36493638
  0.2713791  -0.36418645  0.4064327  -0.36346245  0.26985154 -0.36271252
  0.40415477 -0.36198852  0.26832398 -0.3612386   0.40187683 -0.36051459
  0.26679641 -0.35976467  0.3995989  -0.35904067  0.26526885 -0.35829074
  0.39732097 -0.35756674  0.26374129 -0.35681682  0.39504303 -0.35609281
  0.26221373 -0.35534289  0.3927651 ]",0.1958139534883721,0.0,0.0,0.8052619047619047,0.4119761904761905,0.0,0.1981219512195122,4.878048780487805e-05,0.0,0.986025,0.951625,0.0,0.19935897435897437,0.0,0.0,0.8011052631578948,0.4038421052631579,0.0,0.19975675675675675,0.0,0.0,0.9836666666666667,0.9444166666666667,0.0,0.20054285714285713,0.0,0.0,0.7997941176470589,0.39994117647058824,0.0,0.9825,0.9404464285714286,0.0,1.0470816396291822e-05
3.86,0.13,707,0.5875,0.021650635094610984,0.8249999999999998,0.043301270189221926,0.19707755713750466,4.0,0.5,0.11132146446336848,7.78437828207341e-34,4.0,0.5,0.10997764313969534,1.2854264944901067e-33,4,0.9963636363636365,4,0.9963636363636367,0.004671019588146694,3.0,1.0643912737508796,"[ 1.         -0.33363636 -0.33272727 -0.33181818  0.99636364 -0.33242424
 -0.33151515 -0.33060606  0.99272727 -0.33121212 -0.33030303 -0.32939394
  0.98909091 -0.33       -0.32909091 -0.32818182  0.98545455 -0.32878788
 -0.32787879 -0.3269697   0.98181818 -0.32757576 -0.32666667 -0.32575758
  0.97818182 -0.32636364 -0.32545455 -0.32454545  0.97454545 -0.32515152
 -0.32424242 -0.32333333  0.97090909 -0.32393939 -0.3230303  -0.32212121
  0.96727273 -0.32272727 -0.32181818 -0.32090909  0.96363636 -0.32151515
 -0.32060606 -0.31969697  0.96       -0.32030303 -0.31939394 -0.31848485
  0.95636364 -0.31909091 -0.31818182 -0.31727273  0.95272727 -0.31787879
 -0.3169697  -0.31606061  0.94909091 -0.31666667 -0.31575758 -0.31484848
  0.94545455 -0.31545455 -0.31454545 -0.31363636  0.94181818 -0.31424242
 -0.31333333 -0.31242424  0.93818182 -0.3130303  -0.31212121 -0.31121212
  0.93454545 -0.31181818 -0.31090909 -0.31        0.93090909 -0.31060606
 -0.30969697 -0.30878788  0.92727273 -0.30939394 -0.30848485 -0.30757576
  0.92363636 -0.30818182 -0.30727273 -0.30636364  0.92       -0.3069697
 -0.30606061 -0.30515152  0.91636364 -0.30575758 -0.30484848 -0.30393939
  0.91272727 -0.30454545 -0.30363636 -0.30272727  0.90909091 -0.30333333
 -0.30242424 -0.30151515  0.90545455 -0.30212121 -0.30121212 -0.30030303
  0.90181818 -0.30090909 -0.3        -0.29909091  0.89818182 -0.29969697
 -0.29878788 -0.29787879  0.89454545 -0.29848485 -0.29757576 -0.29666667
  0.89090909 -0.29727273 -0.29636364 -0.29545455  0.88727273 -0.29606061
 -0.29515152 -0.29424242  0.88363636 -0.29484848 -0.29393939 -0.2930303
  0.88       -0.29363636 -0.29272727 -0.29181818  0.87636364 -0.29242424
 -0.29151515 -0.29060606  0.87272727 -0.29121212 -0.29030303 -0.28939394
  0.86909091 -0.29       -0.28909091 -0.28818182  0.86545455 -0.28878788
 -0.28787879 -0.2869697   0.86181818 -0.28757576 -0.28666667 -0.28575758
  0.85818182 -0.28636364 -0.28545455 -0.28454545  0.85454545 -0.28515152
 -0.28424242 -0.28333333  0.85090909 -0.28393939 -0.2830303  -0.28212121
  0.84727273 -0.28272727 -0.28181818 -0.28090909  0.84363636 -0.28151515
 -0.28060606 -0.27969697  0.84       -0.28030303 -0.27939394 -0.27848485
  0.83636364 -0.27909091 -0.27818182 -0.27727273  0.83272727 -0.27787879
 -0.2769697  -0.27606061  0.82909091 -0.27666667 -0.27575758 -0.27484848
  0.82545455 -0.27545455 -0.27454545 -0.27363636  0.82181818 -0.27424242
 -0.27333333 -0.27242424  0.81818182 -0.2730303  -0.27212121 -0.27121212
  0.81454545 -0.27181818 -0.27090909 -0.27        0.81090909 -0.27060606
 -0.26969697 -0.26878788  0.80727273 -0.26939394 -0.26848485 -0.26757576
  0.80363636 -0.26818182 -0.26727273 -0.26636364  0.8        -0.2669697
 -0.26606061 -0.26515152  0.79636364 -0.26575758 -0.26484848 -0.26393939
  0.79272727 -0.26454545 -0.26363636 -0.26272727  0.78909091 -0.26333333
 -0.26242424 -0.26151515  0.78545455 -0.26212121 -0.26121212 -0.26030303
  0.78181818 -0.26090909 -0.26       -0.25909091  0.77818182 -0.25969697
 -0.25878788 -0.25787879  0.77454545 -0.25848485 -0.25757576 -0.25666667
  0.77090909 -0.25727273 -0.25636364 -0.25545455  0.76727273 -0.25606061
 -0.25515152 -0.25424242  0.76363636]",0.17502325581395348,0.0,0.0,0.825,0.475,0.0,0.17497560975609755,0.0,0.0,1.0,1.0,0.0,0.17502564102564103,0.0,0.0,0.825,0.475,0.0,0.17497297297297298,0.0,0.0,1.0,1.0,0.0,0.17502857142857142,0.0,0.0,0.825,0.475,0.0,1.0,1.0,0.0,6.136617719635134e-06
3.86,0.13,1313,0.5543409090909089,0.013480530037155217,0.885909090909091,0.030024095007039526,0.12138601194193177,1100.0,0.17701426183832586,0.7547886126233089,0.37877773853110497,1100.0,0.3768286378122863,0.45842812144202955,0.7784143280736939,4,0.48590423433123703,4,0.8395841060154611,0.20370634161312448,8.0,1.0067148760330578,"[ 1.00000000e+00  7.35784177e-01  8.25247015e-01  7.75333278e-01
  8.39584106e-01  7.36725147e-01  7.98454775e-01  7.23329027e-01
  8.07749463e-01  7.47750922e-01  7.51492926e-01  7.29312400e-01
  8.06169233e-01  7.41128290e-01  7.32264289e-01  7.55465380e-01
  7.72523910e-01  7.35216177e-01  7.28873377e-01  7.29383660e-01
  7.52584752e-01  7.43010231e-01  7.01370617e-01  7.24571708e-01
  7.52815202e-01  7.14407309e-01  6.94747984e-01  7.20470277e-01
  7.09795595e-01  7.15348280e-01  6.51017857e-01  7.05183881e-01
  6.85524556e-01  7.01162044e-01  6.46205905e-01  6.99661409e-01
  6.80002084e-01  6.84454608e-01  6.34540871e-01  6.93038776e-01
  6.64005167e-01  6.82874378e-01  6.32960640e-01  6.56872252e-01
  6.64946138e-01  6.40954931e-01  6.21295606e-01  6.31890692e-01
  6.47528181e-01  6.19205092e-01  5.91982164e-01  6.20225658e-01
  6.11361657e-01  6.15103661e-01  5.67711125e-01  6.18645427e-01
  6.04028504e-01  6.12812910e-01  5.67941575e-01  6.18875878e-01
  5.99216552e-01  6.05479757e-01  5.53044819e-01  6.16585127e-01
  5.76756194e-01  5.98146605e-01  5.53275269e-01  5.94124768e-01
  5.74465443e-01  5.85771050e-01  5.38378514e-01  5.74896131e-01
  5.70364011e-01  5.53936407e-01  5.36798283e-01  5.67562978e-01
  5.42861251e-01  5.49124456e-01  5.24422728e-01  5.52666222e-01
  5.45612902e-01  5.44312504e-01  5.19610777e-01  5.42811868e-01
  5.43322151e-01  5.21852145e-01  5.09756423e-01  5.17830309e-01
  5.16529911e-01  5.07665910e-01  4.96280708e-01  4.94269789e-01
  5.22513283e-01  4.78352468e-01  4.96511158e-01  4.94500240e-01
  4.92489321e-01  4.73540516e-01  4.84135603e-01  4.64476278e-01
  4.88387890e-01  4.61875482e-01  4.47258559e-01  4.55332444e-01
  4.86097139e-01  4.26809118e-01  4.50720730e-01  4.48709812e-01
  4.39845811e-01  4.25939408e-01  4.24639010e-01  4.20106891e-01
  4.21327694e-01  4.24359177e-01  3.85240764e-01  4.13484258e-01
  4.07851978e-01  3.75586648e-01  3.81849853e-01  3.89923739e-01
  3.70974934e-01  3.71485217e-01  3.51825891e-01  3.64942179e-01
  3.71205384e-01  3.54067260e-01  3.42682058e-01  3.50755944e-01
  3.51266226e-01  3.25464339e-01  3.23453420e-01  3.27195424e-01
  3.13999542e-01  3.06946221e-01  2.93750339e-01  3.01824224e-01
  2.99813306e-01  2.82675182e-01  2.78143063e-01  2.95591232e-01
  2.91059113e-01  2.73920988e-01  2.74431271e-01  2.74941554e-01
  2.72930636e-01  2.63356114e-01  2.58823995e-01  2.61855479e-01
  2.64886963e-01  2.38374555e-01  2.48969641e-01  2.44437522e-01
  2.57553810e-01  2.32852083e-01  2.38404767e-01  2.38915050e-01
  2.32572250e-01  2.28040131e-01  2.13423208e-01  2.33392578e-01
  2.26339258e-01  2.16764737e-01  2.04669014e-01  2.27159586e-01
  2.15063863e-01  2.08010543e-01  1.98436022e-01  2.11552310e-01
  1.96935386e-01  2.02488071e-01  1.85349947e-01  1.89091951e-01
  1.94644636e-01  1.83259434e-01  1.73684912e-01  1.74905715e-01
  1.80458400e-01  1.51424791e-01  1.67062280e-01  1.49924156e-01
  1.57998041e-01  1.43381118e-01  1.53976205e-01  1.34316880e-01
  1.54996770e-01  1.35337445e-01  1.47743213e-01  1.30605088e-01
  1.56327381e-01  1.16498448e-01  1.39699540e-01  1.14997812e-01
  1.35677703e-01  1.03412373e-01  1.31655866e-01  9.68693351e-02
  1.25112829e-01  9.03262976e-02  1.21090992e-01  9.63892651e-02
  1.05173671e-01  8.80355469e-02  9.86306336e-02  7.64501073e-02
  8.52345134e-02  7.31387911e-02  6.42747901e-02  6.91169546e-02
  6.02529536e-02  5.57208343e-02  4.93780343e-02  5.67413998e-02
  4.03137958e-02  4.90982018e-02  3.44812785e-02  4.50763653e-02
  1.85639572e-02  3.92438481e-02  1.13103994e-02  3.45114913e-02
  9.09924364e-03  2.22155314e-02  9.40928885e-03  2.00043756e-02
  3.45050320e-04  1.59825391e-02 -3.67678620e-03  9.43950159e-03
 -5.88794199e-03  2.89646407e-03 -1.67628613e-02 -3.64657346e-03
 -1.89740170e-02 -1.09001313e-02 -2.11851728e-02 -1.56324881e-02
 -2.33963286e-02 -2.03648449e-02 -2.56074844e-02 -2.50972017e-02
 -3.21505220e-02 -3.16402392e-02 -3.86935595e-02 -3.81832767e-02
 -4.52365970e-02 -4.47263143e-02 -4.74477528e-02 -4.94586711e-02
 -4.96589086e-02 -4.98591461e-02 -5.00593837e-02 -5.02596212e-02
 -5.04598587e-02 -5.06600963e-02 -5.08603338e-02 -5.10605713e-02
 -5.12608089e-02 -5.14610464e-02 -5.16612839e-02 -5.18615215e-02
 -5.20617590e-02]",0.10967441860465116,0.0,0.0,0.8913095238095238,0.622,0.0,0.11007317073170732,0.0,0.0,0.991125,0.961675,0.0,0.11092307692307693,0.0,0.0,0.8891578947368421,0.6182105263157894,0.0,0.11197297297297297,0.0,0.0,0.9876111111111111,0.9521111111111111,0.0,0.11285714285714285,0.0,0.0,0.8871470588235294,0.6135294117647059,0.0,0.9866964285714286,0.9488095238095238,0.0,0.0008732525794728115
3.86,0.13,2029,0.5786818181818183,0.013901884645407443,0.837181818181818,0.03999163135597742,0.18846680882053948,1100.0,0.13547555141210404,0.6898814042148821,0.5701229256361591,1100.0,0.1987748857852835,0.4635514767084464,0.8646030820530763,8,0.6220590730750134,2,0.9171004021686384,0.006310905702920057,15.0,1.006558093780741,"[ 1.00000000e+00  8.76311506e-01  9.17100402e-01  8.76889500e-01
  8.98512319e-01  8.52252915e-01  8.78831320e-01  8.51045554e-01
  8.74781861e-01  8.39890849e-01  8.46938872e-01  8.23416254e-01
  8.29407533e-01  8.05884914e-01  8.13989681e-01  7.96151259e-01
  8.01413927e-01  7.90680751e-01  7.88838174e-01  7.74206155e-01
  7.65622638e-01  7.60573658e-01  7.54467933e-01  7.47997904e-01
  7.35151240e-01  7.28681210e-01  7.15470240e-01  7.20368604e-01
  6.95789241e-01  7.14898096e-01  6.78950340e-01  6.96638145e-01
  6.72058783e-01  6.73422610e-01  6.49899991e-01  6.66166747e-01
  6.32004346e-01  6.40109113e-01  6.20849642e-01  6.25748005e-01
  5.99747593e-01  6.05374567e-01  5.83272998e-01  5.85693568e-01
  5.56851059e-01  5.63534776e-01  5.46060659e-01  5.30371897e-01
  5.10055682e-01  5.17796143e-01  4.90374682e-01  5.00957242e-01
  4.78855673e-01  4.78434145e-01  4.66279919e-01  4.55911047e-01
  4.55125214e-01  4.36230048e-01  4.35444215e-01  4.25075344e-01
  4.25710560e-01  3.96868050e-01  4.06029561e-01  3.83235553e-01
  3.81392976e-01  3.63918859e-01  3.53549987e-01  3.41760067e-01
  3.41338539e-01  3.13917078e-01  3.16337649e-01  2.91758286e-01
  2.92757808e-01  2.73498336e-01  2.70234710e-01  2.55238386e-01
  2.54452553e-01  2.39456229e-01  2.41512494e-01  2.18354181e-01
  2.29993484e-01  2.12155062e-01  2.13154583e-01  1.92474063e-01
  1.94530328e-01  1.82376102e-01  1.73428280e-01  1.59853005e-01
  1.59067172e-01  1.51176093e-01  1.40078611e-01  1.48875816e-01
  1.31401699e-01  1.33093659e-01  1.19518384e-01  1.18368246e-01
  1.03371922e-01  1.12169127e-01  9.14886065e-02  1.01706861e-01
  9.09736840e-02  8.48679599e-02  6.95073305e-02  7.29846447e-02
  4.69842332e-02  5.18825964e-02  3.12020760e-02  4.28413794e-02
  2.60597010e-02  3.34358571e-02  1.94962769e-02  1.72893947e-02
  9.03401075e-03  3.98503036e-03  1.04953754e-03 -1.00600881e-04
 -1.61504461e-03 -7.02833032e-03 -5.70067586e-03 -1.11139616e-02
 -1.12073562e-02 -1.13007508e-02 -1.13941455e-02 -1.14875401e-02
 -1.15809347e-02 -1.16743294e-02 -1.17677240e-02 -1.18611186e-02
 -1.19545133e-02 -1.20479079e-02 -1.21413025e-02 -1.22346972e-02
 -1.23280918e-02 -1.24214865e-02 -1.25148811e-02 -1.26082757e-02
 -1.27016704e-02 -1.27950650e-02 -1.28884596e-02 -1.29818543e-02
 -1.30752489e-02 -1.31686435e-02 -1.32620382e-02 -1.33554328e-02
 -1.34488274e-02 -1.35422221e-02 -1.36356167e-02 -1.37290113e-02
 -1.38224060e-02 -1.39158006e-02 -1.40091952e-02 -1.41025899e-02
 -1.41959845e-02 -1.42893791e-02 -1.43827738e-02 -1.44761684e-02
 -1.45695631e-02 -1.46629577e-02 -1.47563523e-02 -1.48497470e-02
 -1.49431416e-02 -1.50365362e-02 -1.51299309e-02 -1.52233255e-02
 -1.53167201e-02 -1.54101148e-02 -1.55035094e-02 -1.55969040e-02
 -1.56902987e-02 -1.57836933e-02 -1.58770879e-02 -1.59704826e-02
 -1.60638772e-02 -1.61572718e-02 -1.62506665e-02 -1.63440611e-02
 -1.64374558e-02 -1.65308504e-02 -1.66242450e-02 -1.67176397e-02
 -1.68110343e-02 -1.69044289e-02 -1.69978236e-02 -1.70912182e-02
 -1.71846128e-02 -1.72780075e-02 -1.73714021e-02 -1.74647967e-02
 -1.75581914e-02 -1.76515860e-02 -1.77449806e-02 -1.78383753e-02
 -1.79317699e-02 -1.80251645e-02 -1.81185592e-02 -1.82119538e-02
 -1.83053485e-02 -1.83987431e-02 -1.84921377e-02 -1.85855324e-02
 -1.86789270e-02 -1.87723216e-02 -1.88657163e-02 -1.89591109e-02
 -1.90525055e-02 -1.91459002e-02 -1.92392948e-02 -1.93326894e-02
 -1.94260841e-02 -1.95194787e-02 -1.96128733e-02 -1.97062680e-02
 -1.97996626e-02 -1.98930572e-02 -1.99864519e-02 -2.00798465e-02
 -2.01732412e-02 -2.02666358e-02 -2.03600304e-02 -2.04534251e-02
 -2.05468197e-02 -2.06402143e-02 -2.07336090e-02 -2.08270036e-02
 -2.09203982e-02 -2.10137929e-02 -2.11071875e-02 -2.12005821e-02
 -2.12939768e-02 -2.13873714e-02 -2.14807660e-02 -2.15741607e-02
 -2.16675553e-02 -2.17609499e-02 -2.18543446e-02 -2.19477392e-02
 -2.20411339e-02 -2.21345285e-02 -2.22279231e-02 -2.23213178e-02
 -2.24147124e-02 -2.25081070e-02 -2.26015017e-02 -2.26948963e-02
 -2.27882909e-02 -2.28816856e-02 -2.29750802e-02 -2.30684748e-02
 -2.31618695e-02 -2.32552641e-02 -2.33486587e-02 -2.34420534e-02
 -2.35354480e-02 -2.36288426e-02 -2.37222373e-02 -2.38156319e-02
 -2.39090266e-02 -2.40024212e-02 -2.40958158e-02 -2.41892105e-02
 -2.42826051e-02]",0.1576279069767442,0.0,0.0,0.8423571428571428,0.5511904761904762,0.0,0.1594390243902439,0.0,0.0,0.989425,0.9613,0.0,0.16030769230769232,0.0,0.0,0.839421052631579,0.5471315789473684,0.0,0.16086486486486487,0.0,0.0,0.988,0.9565277777777778,0.0,0.1614857142857143,0.0,0.0,0.8381764705882353,0.5438529411764705,0.0,0.9871428571428571,0.953422619047619,0.0,0.0007176280958431023
3.86,0.13,3001,0.5602045454545453,0.02022215205867804,0.8636818181818182,0.05279969556010403,0.13308237307661916,2.0,0.1324946807757807,0.774106673185907,0.15993649268566407,1100.0,0.3400604341731715,0.440228220377399,0.7116705792105873,8,0.5297730714691956,8,0.8912999147233959,0.18372333921574208,47.0,1.0370592730051305,"[ 1.          0.70378444  0.69290222  0.7176674   0.88161523  0.68997322
  0.67686837  0.67658425  0.89129991  0.68172267  0.66350331  0.67685516
  0.851032    0.67080333  0.64850778  0.65659912  0.8552331   0.65543872
  0.64804053  0.66487641  0.82193325  0.6677922   0.63571379  0.63602183
  0.83384057  0.64138333  0.61908778  0.64570652  0.79705669  0.62987183
  0.62247364  0.61811333  0.80103471  0.62569747  0.59969481  0.6097857
  0.78070159  0.60921746  0.58343788  0.58093112  0.76607514  0.59133006
  0.56681187  0.56956562  0.74374246  0.58634046  0.55915348  0.54827126
  0.73586099  0.56926829  0.53148322  0.54016671  0.72086546  0.55753371
  0.53546124  0.53028569  0.70727732  0.54476081  0.52001955  0.50787594
  0.68286801  0.52768865  0.51028452  0.49962539  0.67950889  0.51210095
  0.49551207  0.48626033  0.6626598   0.50281209  0.49296819  0.48475476
  0.66463827  0.49989912  0.48086453  0.46753659  0.64986582  0.48675715
  0.4709835   0.46684627  0.63916955  0.47769136  0.46925486  0.44206788
  0.62113614  0.46862557  0.44003119  0.42937206  0.60273366  0.45348404
  0.43874871  0.41015433  0.59470619  0.44056514  0.41523171  0.40783353
  0.56955871  0.42846147  0.41291091  0.39328415  0.56560743  0.41858045
  0.38487156  0.38295697  0.53793717  0.39113326  0.37535962  0.36062429
  0.52397995  0.38451319  0.34776643  0.34933587  0.50187036  0.35262074
  0.33217874  0.32641103  0.48302171  0.33703304  0.30762343  0.31467645
  0.46091211  0.31166249  0.30100335  0.28686019  0.45021585  0.31074909
  0.27807852  0.28920773  0.43707387  0.2818945   0.27916467  0.26339102
  0.41021885  0.27112116  0.25230964  0.2458727   0.39025481  0.24567354
  0.2443511   0.21960983  0.36992169  0.23675375  0.22120318  0.20683694
  0.35470308  0.2115292   0.20390794  0.18487334  0.32703281  0.19468011
  0.1731998   0.173954    0.31796703  0.17850026  0.1774009   0.15881246
  0.30201025  0.17477206  0.15433006  0.1453014   0.29828205  0.16778291
  0.15630853  0.14646463  0.28943934  0.14930334  0.12989966  0.11761005
  0.26688359  0.13416181  0.12291051  0.11328969  0.26034059  0.12065075
  0.10776897  0.10118603  0.24089979  0.11551515  0.1024103   0.0976809
  0.23109584  0.10526504  0.09238327  0.08439292  0.21840002  0.09338446
  0.07168107  0.07021263  0.2044428   0.07453582  0.05594737  0.05447893
  0.18707863  0.06332447  0.04614343  0.04304451  0.17890516  0.05062865
  0.03693164  0.03383272  0.17050861  0.03919422  0.02690461  0.02358261
  0.15862802  0.02731364  0.01583926  0.01029463  0.14697052  0.02054757
  0.00662748 -0.00158595  0.13753565  0.00762867 -0.0093293  -0.01346653
  0.12320935 -0.00669763 -0.02039464 -0.02371664  0.10376855 -0.02043177
 -0.03761281 -0.03663554  0.09455676 -0.03208927 -0.04578628 -0.04666256
  0.08312234 -0.0408549  -0.0521062  -0.05438988  0.07784073 -0.04020676
 -0.05145806 -0.05455697  0.07582009 -0.04734191 -0.06289248 -0.06354568
  0.0652009  -0.05529231 -0.06491313 -0.06719681  0.05643527 -0.06242746
 -0.07471708 -0.07863123  0.04603916 -0.06770906 -0.07896036 -0.0818362
  0.04468775 -0.07009879 -0.07949653 -0.08237237  0.04333634 -0.07063497
 -0.08003271 -0.08290855  0.04198493]",0.12337209302325582,0.00013953488372093022,0.0,0.8796904761904762,0.5907619047619047,0.0,0.12719512195121951,0.00031707317073170733,0.0,0.97395,0.906875,0.0,0.13112820512820514,5.128205128205128e-05,0.0,0.8719736842105263,0.5772105263157895,0.0,0.1332972972972973,0.0007297297297297297,0.0,0.9668611111111111,0.8886944444444445,0.0,0.13385714285714287,5.714285714285714e-05,0.0,0.8698235294117647,0.5726176470588236,0.0,0.9655952380952381,0.8822023809523809,0.0,0.00017853658187938617
