r,epsilon,odd_even_motif_index,even_decay_index,resonance_index,motif_25,motif_50,motif_75,motif_100,motif_125,motif_150,motif_175,motif_200,motif_225,motif_250,motif_260,comp_25,comp_50,comp_75,comp_100,comp_125,comp_150,comp_175,comp_200,comp_225,comp_250,comp_260,frame_25,frame_50,frame_75,frame_100,frame_125,frame_150,frame_175,frame_200,frame_225,frame_250,frame_260,wall_period,wall_spectral_entropy,wall_ac_late_mean,mean_wall_velocity,max_cluster_lifetime,global_period
3.855,0.1253,0.5770137856937003,0.1021110618729097,0.11541335841694536,5.88235294117647e-05,0.5041304347826088,2.4390243902439026e-05,0.7879166666666666,0.0,0.47380769230769226,0.0,0.6983125,0.0001818181818181818,0.4211666666666666,0.60675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15815686274509805,0.8479565217391304,0.16258536585365854,0.9502777777777778,0.16693548387096774,0.8400769230769232,0.17423809523809525,0.9274374999999999,0.18272727272727274,0.8254999999999999,0.9039999999999999,168.8,0.5701001494264901,-0.07299140155933251,0.17673291194480314,28.0,57.60579710144928
3.865,0.136,0.5041075309037046,0.0898257905982906,0.10083951969528056,5.88235294117647e-05,0.4383913043478261,9.75609756097561e-05,0.7301944444444445,6.451612903225807e-05,0.40992307692307695,4.761904761904762e-05,0.6028125,0.0001818181818181818,0.3396666666666667,0.49000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16958823529411765,0.8414347826086956,0.17526829268292682,0.9357222222222223,0.1811290322580645,0.8338461538461539,0.18661904761904763,0.901,0.2004545454545455,0.8103333333333333,0.8647500000000001,114.0,0.6753420752364768,-0.0465597647436326,0.22410659799991164,35.0,2.7945294958154725
3.8717,0.1137,0.35382166189013076,0.04799674842066146,0.071083135451505,0.00041176470588235296,0.46630434782608693,0.0007804878048780488,0.40875000000000006,0.0015483870967741935,0.3414615384615384,0.0020476190476190472,0.2825625,0.0031818181818181815,0.278,0.29225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17105882352941176,0.8604130434782608,0.19085365853658537,0.8369444444444444,0.21161290322580645,0.8077307692307694,0.2406190476190476,0.7781874999999999,0.25463636363636366,0.7695000000000001,0.7697499999999999,196.40287769784172,0.6604414722071799,-0.09619205080131148,0.17547592397529146,26.0,168.8
3.875,0.1307,0.4674440165601109,0.06561349033816424,0.09352225659606093,0.0001764705882352941,0.4184565217391304,0.0001951219512195122,0.7101111111111111,9.67741935483871e-05,0.36588461538461536,9.523809523809524e-05,0.5684375,0.00027272727272727274,0.27516666666666667,0.40049999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18072549019607842,0.8304347826086957,0.18665853658536585,0.9280833333333334,0.19661290322580643,0.8136538461538463,0.2078095238095238,0.8848125,0.22800000000000004,0.7846666666666666,0.82975,224.4,0.6247238081465909,-0.10877532791422977,0.20325908776872526,21.0,113.43636363636365
3.8883,0.1137,0.44534261053649116,0.08082295615013006,0.08945134894091415,0.0007450980392156863,0.5518478260869565,0.0012195121951219512,0.50425,0.001,0.46376923076923077,0.0023333333333333335,0.41425,0.0042727272727272735,0.30216666666666664,0.28175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484313725490196,0.8754782608695653,0.17034146341463413,0.8515277777777778,0.18829032258064515,0.8261923076923077,0.21100000000000002,0.7970625,0.24754545454545457,0.7484999999999999,0.7382500000000001,205.33333333333331,0.707145389077134,-0.07510018606179039,0.1501193420556582,15.0,187.08457711442787
3.905,0.119,0.3882174267735957,0.04072841044221479,0.07820536696395393,0.0014901960784313726,0.47113043478260863,0.002317073170731707,0.4176944444444445,0.0027419354838709676,0.40353846153846157,0.003952380952380952,0.3579375,0.003545454545454545,0.30483333333333335,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907450980392157,0.8470652173913044,0.21356097560975612,0.8186666666666668,0.229258064516129,0.8057307692307691,0.24271428571428572,0.7871875,0.26290909090909087,0.7711666666666667,0.76425,224.0,0.7781308741019607,-0.04004061023600984,0.19266246455242428,17.0,57.61159420289855
