r,epsilon,seed,motif_size,frame_even,frame_odd,motif_even,motif_odd,comp_even,comp_odd,parity,smooth,resonance,wall_spectral_entropy,max_cluster_lifetime,atlas_score,class,motif_25,frame_25,comp_25,motif_50,frame_50,comp_50,motif_75,frame_75,comp_75,motif_100,frame_100,comp_100,motif_125,frame_125,comp_125,motif_150,frame_150,comp_150,motif_175,frame_175,comp_175,motif_200,frame_200,comp_200,motif_225,frame_225,comp_225,motif_250,frame_250,comp_250
3.8575,0.122,707,4,0.9579756990321506,0.0611809877768996,0.886006345469047,2.9850746268656717e-05,0.0,0.7712570958751032,0.8859764947227783,4.134023184237326e-16,0.6056351981351982,0.6094389346255349,0,0.0,resonant phase-memory,0.00014925373134328358,0.05865671641791045,0.7800746268656716,0.8465322580645162,0.9415322580645161,0.0,0.0,0.05894736842105263,0.7774561403508772,0.9741346153846154,0.9919230769230769,0.0,0.0,0.06021276595744681,0.7738297872340425,0.8382142857142857,0.9388095238095238,0.0,0.0,0.062162162162162166,0.7677027027027027,0.95546875,0.98625,0.0,0.0,0.06592592592592593,0.7572222222222222,0.8156818181818182,0.9313636363636364,0.0
3.8575,0.122,707,6,0.9579756990321506,0.0611809877768996,0.8406536712615342,0.0,0.0,0.6628046343547338,0.8406536712615342,1.2301412213446492e-32,0.6474533799533799,0.6094389346255349,0,0.0,resonant phase-memory,0.0,0.05865671641791045,0.6748507462686567,0.7847580645161291,0.9415322580645161,0.0,0.0,0.05894736842105263,0.671140350877193,0.9641346153846154,0.9919230769230769,0.0,0.0,0.06021276595744681,0.6661702127659574,0.773452380952381,0.9388095238095238,0.0,0.0,0.062162162162162166,0.657972972972973,0.93796875,0.98625,0.0,0.0,0.06592592592592593,0.6438888888888888,0.7429545454545454,0.9313636363636364,0.0
3.8575,0.1245,101,4,0.8528826858625246,0.21020540653973158,0.6312170907049939,0.000671463511111854,0.00012531017369727047,0.3206793571663288,0.6305456271938821,6.721157550962562e-160,0.8097610722610722,0.41444604199058555,3,0.020322242440582745,resonant phase-memory,0.0007462686567164179,0.19402985074626866,0.3582089552238806,0.5155645161290323,0.8067741935483871,0.00024193548387096774,0.0012280701754385965,0.20008771929824562,0.3443859649122807,0.9000961538461538,0.9636538461538462,0.0003846153846153846,0.0013829787234042553,0.2102127659574468,0.3242553191489362,0.47309523809523807,0.7864285714285715,0.0,0.0,0.21891891891891893,0.2943243243243243,0.831875,0.936875,0.0,0.0,0.22777777777777777,0.2822222222222222,0.4354545454545454,0.7706818181818181,0.0
3.8575,0.1245,101,6,0.8528826858625246,0.21020540653973158,0.5528835129923839,2.1276595744680852e-05,0.0,0.14152130514629888,0.5528622363966392,8.56409734823519e-220,0.8477372627372628,0.41444604199058555,3,0.013329448500501025,resonant phase-memory,0.0,0.19402985074626866,0.17492537313432835,0.4124193548387097,0.8067741935483871,0.0,0.0,0.20008771929824562,0.1624561403508772,0.8688461538461538,0.9636538461538462,0.0,0.00010638297872340425,0.2102127659574468,0.14414893617021277,0.3705952380952381,0.7864285714285715,0.0,0.0,0.21891891891891893,0.1195945945945946,0.781875,0.936875,0.0,0.0,0.22777777777777777,0.10648148148148148,0.3306818181818182,0.7706818181818181,0.0
3.8575,0.1245,707,4,0.9324999999999999,0.11251433405961994,0.835,0.0,0.0,0.59997133188076,0.835,6.459549606389633e-86,0.6833333333333333,0.16104477175644444,0,0.0,resonant phase-memory,0.0,0.11253731343283582,0.5999253731343284,0.725,0.8875,0.0,0.0,0.1124561403508772,0.6000877192982456,1.0,1.0,0.0,0.0,0.1125531914893617,0.5998936170212766,0.725,0.8875,0.0,0.0,0.11243243243243244,0.6001351351351352,1.0,1.0,0.0,0.0,0.11259259259259259,0.5998148148148148,0.725,0.8875,0.0
3.8575,0.1245,707,6,0.9324999999999999,0.11251433405961994,0.775,0.0,0.0,0.45622849891057005,0.775,1.86943806269413e-162,0.75,0.16104477175644444,0,0.0,resonant phase-memory,0.0,0.11253731343283582,0.45619402985074625,0.625,0.8875,0.0,0.0,0.1124561403508772,0.45631578947368423,1.0,1.0,0.0,0.0,0.1125531914893617,0.45617021276595743,0.625,0.8875,0.0,0.0,0.11243243243243244,0.45635135135135135,1.0,1.0,0.0,0.0,0.11259259259259259,0.45611111111111113,0.625,0.8875,0.0
3.8575,0.127,101,4,0.8670511776529922,0.17692520243330023,0.6482639991057331,0.00015539972122680085,1.923076923076923e-05,0.42592178421338894,0.6481085993845063,1.5245723971511473e-67,0.7490617715617716,0.45098277488137234,3,0.0207211533259485,resonant phase-memory,0.00044776119402985075,0.15641791044776118,0.4803731343283582,0.6071774193548387,0.8487903225806451,0.0,8.771929824561403e-05,0.16333333333333333,0.4594736842105263,0.8533653846153846,0.9523076923076923,9.615384615384615e-05,0.00010638297872340425,0.17457446808510638,0.42936170212765956,0.5292857142857142,0.8192857142857143,0.0,0.00013513513513513514,0.1891891891891892,0.3939189189189189,0.77171875,0.91828125,0.0,0.0,0.2011111111111111,0.36648148148148146,0.4797727272727273,0.7965909090909091,0.0
3.8575,0.127,101,6,0.8670511776529922,0.17692520243330023,0.5320442088153782,0.0,0.0,0.24975393156523343,0.5320442088153782,2.1698090026461543e-110,0.7982775557775558,0.45098277488137234,3,0.010938277805894884,resonant phase-memory,0.0,0.15641791044776118,0.31656716417910447,0.47588709677419355,0.8487903225806451,0.0,0.0,0.16333333333333333,0.28842105263157897,0.7939423076923077,0.9523076923076923,0.0,0.0,0.17457446808510638,0.25063829787234043,0.38142857142857145,0.8192857142857143,0.0,0.0,0.1891891891891892,0.20851351351351352,0.68328125,0.91828125,0.0,0.0,0.2011111111111111,0.18462962962962962,0.3256818181818182,0.7965909090909091,0.0
3.8575,0.127,707,4,0.8945105344923894,0.14707008290234377,0.7355781963332367,0.00017878134523351884,0.0,0.5234482218341756,0.7353994149880032,9.686865442382185e-66,0.7101689976689975,0.4369767486735605,3,0.02093413642915703,resonant phase-memory,0.00022388059701492538,0.13111940298507463,0.557089552238806,0.6683064516129033,0.8695967741935484,0.0,0.0003508771929824561,0.13675438596491227,0.5419298245614035,0.9179807692307692,0.9725,0.0,0.00031914893617021275,0.14659574468085107,0.5240425531914894,0.628095238095238,0.8494047619047619,0.0,0.0,0.15662162162162163,0.5012162162162163,0.86078125,0.9471875,0.0,0.0,0.16425925925925927,0.49296296296296294,0.6027272727272728,0.8338636363636364,0.0
3.8575,0.127,707,6,0.8945105344923894,0.14707008290234377,0.6560629998361853,0.0,0.0,0.3812248401231704,0.6560629998361853,1.6064138475907535e-106,0.7612645687645687,0.4369767486735605,3,0.01956647628620115,resonant phase-memory,0.0,0.13111940298507463,0.4111194029850746,0.5662096774193548,0.8695967741935484,0.0,0.0,0.13675438596491227,0.3979824561403509,0.8864423076923077,0.9725,0.0,0.0,0.14659574468085107,0.38127659574468087,0.5220238095238096,0.8494047619047619,0.0,0.0,0.15662162162162163,0.3614864864864865,0.81109375,0.9471875,0.0,0.0,0.16425925925925927,0.3542592592592593,0.49454545454545457,0.8338636363636364,0.0
3.8575,0.1295,101,4,0.9400698246645828,0.0997643802148156,0.8497669400491983,0.0,0.0,0.6009424791407376,0.8497669400491983,6.985957660661794e-70,0.6660463192721258,0.0,0,0.0,resonant phase-memory,0.0,0.09985074626865671,0.6005970149253731,0.7501612903225806,0.9001612903225806,0.0,0.0,0.09982456140350877,0.600701754385965,0.9992307692307693,0.9998076923076923,0.0,0.0,0.09978723404255319,0.6008510638297873,0.7502380952380953,0.9002380952380953,0.0,0.0,0.09972972972972972,0.601081081081081,0.99875,0.9996875,0.0,0.0,0.09962962962962962,0.6014814814814815,0.7504545454545455,0.9004545454545455,0.0
3.8575,0.1295,101,6,0.9400698246645828,0.0997643802148156,0.789565016972275,0.0,0.0,0.4076708857409163,0.789565016972275,1.2618767969529405e-139,0.7324565756823822,0.0,0,0.0,resonant phase-memory,0.0,0.09985074626865671,0.4071641791044776,0.6501612903225806,0.9001612903225806,0.0,0.0,0.09982456140350877,0.40728070175438597,0.9988461538461538,0.9998076923076923,0.0,0.0,0.09978723404255319,0.4075531914893617,0.6502380952380953,0.9002380952380953,0.0,0.0,0.09972972972972972,0.40783783783783784,0.998125,0.9996875,0.0,0.0,0.09962962962962962,0.4085185185185185,0.6504545454545455,0.9004545454545455,0.0
3.8575,0.1295,707,4,0.8638519296563653,0.18245995988467284,0.6499220487174117,0.0016635028503457915,7.692307692307693e-05,0.42292949687833614,0.6482585458670659,2.349209790895222e-38,0.6689801864801865,0.5859956017517179,54,0.1766831138016666,resonant phase-memory,0.0013432835820895521,0.1635820895522388,0.45917910447761195,0.6022580645161291,0.8462096774193548,0.0,0.0019298245614035089,0.1731578947368421,0.4342105263157895,0.7852884615384615,0.9281730769230769,0.0003846153846153846,0.0024468085106382977,0.1870212765957447,0.41638297872340424,0.5707142857142857,0.8266666666666667,0.0,0.0014864864864864865,0.19094594594594594,0.41283783783783784,0.75953125,0.9134375,0.0,0.0011111111111111111,0.1975925925925926,0.392037037037037,0.5318181818181819,0.8047727272727273,0.0
3.8575,0.1295,707,6,0.8638519296563653,0.18245995988467284,0.5317289481351982,2.1276595744680852e-05,0.0,0.23497427788303754,0.5317076715394535,1.9013735460364836e-61,0.692104895104895,0.5859956017517179,54,0.09080148375858574,resonant phase-memory,0.0,0.1635820895522388,0.2752985074626866,0.47,0.8462096774193548,0.0,0.0,0.1731578947368421,0.24596491228070175,0.7021153846153846,0.9281730769230769,0.0,0.00010638297872340425,0.1870212765957447,0.2274468085106383,0.43333333333333335,0.8266666666666667,0.0,0.0,0.19094594594594594,0.22486486486486487,0.66796875,0.9134375,0.0,0.0,0.1975925925925926,0.2012962962962963,0.38522727272727275,0.8047727272727273,0.0
3.8575,0.132,101,4,0.9194766332457865,0.12414753283476856,0.7908013965201464,1.4925373134328359e-05,0.0,0.5614365852038129,0.7907864711470121,4.8656642605413623e-82,0.7112179487179486,0.4617300092598466,0,0.0,resonant phase-memory,7.462686567164179e-05,0.12268656716417911,0.5717910447761194,0.695,0.8780645161290322,0.0,0.0,0.12078947368421053,0.5716666666666667,0.969326923076923,0.9910576923076924,0.0,0.0,0.1224468085106383,0.5659574468085107,0.6870238095238095,0.8764285714285714,0.0,0.0,0.125,0.557027027027027,0.95015625,0.98546875,0.0,0.0,0.12981481481481483,0.5407407407407407,0.6525,0.8663636363636363,0.0
3.8575,0.132,101,6,0.9194766332457865,0.12414753283476856,0.7269217700981814,0.0,0.0,0.4204229455843502,0.7269217700981814,2.0039373347244637e-133,0.7732808857808857,0.4617300092598466,0,0.0,resonant phase-memory,0.0,0.12268656716417911,0.4367910447761194,0.608225806451613,0.8780645161290322,0.0,0.0,0.12078947368421053,0.4344736842105263,0.9560576923076923,0.9910576923076924,0.0,0.0,0.1224468085106383,0.42659574468085104,0.5955952380952381,0.8764285714285714,0.0,0.0,0.125,0.4135135135135135,0.92859375,0.98546875,0.0,0.0,0.12981481481481483,0.3907407407407407,0.5461363636363636,0.8663636363636363,0.0
3.8575,0.132,707,4,0.9320061850112253,0.11076117136005822,0.8245156278533294,0.0002861463358697234,0.0,0.6377836212639575,0.8242294815174597,1.3612621866668097e-51,0.6480409946236558,0.5246923706218035,0,0.0,resonant phase-memory,0.00037313432835820896,0.11074626865671641,0.6375373134328358,0.7365322580645162,0.8958064516129032,0.0,0.00017543859649122806,0.11087719298245614,0.6368421052631579,0.9470192307692308,0.9827884615384616,0.0,0.00010638297872340425,0.11085106382978724,0.6365957446808511,0.7395238095238095,0.8969047619047619,0.0,0.0004054054054054054,0.1104054054054054,0.639054054054054,0.95859375,0.98703125,0.0,0.00037037037037037035,0.11092592592592593,0.6388888888888888,0.740909090909091,0.8975,0.0
3.8575,0.132,707,6,0.9320061850112253,0.11076117136005822,0.7664937008555961,0.0,0.0,0.5299424001394385,0.7664937008555961,3.5925313596293148e-87,0.6912936827956988,0.5246923706218035,0,0.0,resonant phase-memory,0.0,0.11074626865671641,0.5294029850746269,0.6529032258064517,0.8958064516129032,0.0,0.0,0.11087719298245614,0.5293859649122807,0.9239423076923077,0.9827884615384616,0.0,0.0,0.11085106382978724,0.5285106382978724,0.6571428571428571,0.8969047619047619,0.0,0.0,0.1104054054054054,0.5314864864864864,0.93984375,0.98703125,0.0,0.0,0.11092592592592593,0.5309259259259259,0.6586363636363637,0.8975,0.0
3.8575,0.1345,101,4,0.8240845132689891,0.25742458204222174,0.49230323742118093,0.0034779434044530733,0.001294783173815432,0.2475043900513306,0.48882529401672786,4.5853214291347877e-225,0.8092044067044066,0.5154276228393708,2,0.0063042050451855534,resonant phase-memory,0.0016417910447761193,0.24902985074626866,0.25223880597014925,0.31637096774193546,0.762016129032258,0.0006451612903225806,0.0035087719298245615,0.2537719298245614,0.2523684210526316,0.8010576923076923,0.9356730769230769,0.0007692307692307692,0.0026595744680851063,0.2572340425531915,0.2422340425531915,0.31523809523809526,0.7610714285714286,0.0013095238095238095,0.005135135135135135,0.2598648648648649,0.25216216216216214,0.70453125,0.90234375,0.00125,0.0044444444444444444,0.26722222222222225,0.23851851851851852,0.32431818181818184,0.7593181818181818,0.0025
3.8575,0.1345,101,6,0.8240845132689891,0.25742458204222174,0.37917325349381803,0.00015669872543399647,6.926406926406926e-05,0.10646510647968085,0.37901655476838403,3.939510808872748e-297,0.6555673178875157,0.5154276228393708,2,0.0016033643519766036,resonant phase-memory,7.462686567164179e-05,0.24902985074626866,0.10686567164179105,0.17629032258064517,0.762016129032258,0.0,0.0004385964912280702,0.2537719298245614,0.10921052631578948,0.7356730769230769,0.9356730769230769,0.0,0.0,0.2572340425531915,0.1023404255319149,0.17523809523809525,0.7610714285714286,0.00011904761904761905,0.0002702702702702703,0.2598648648648649,0.11094594594594595,0.6159375,0.90234375,0.0,0.0,0.26722222222222225,0.10296296296296296,0.19272727272727272,0.7593181818181818,0.00022727272727272727
3.8575,0.1345,707,4,0.9063274081429323,0.1404560058713257,0.7296016084050359,0.0014186781255692022,0.0,0.5660193207196601,0.7281829302794667,6.403345059637058e-28,0.618548951048951,0.7588144628192577,4,0.02954422219048004,resonant phase-memory,0.0017164179104477613,0.14007462686567165,0.5653731343283582,0.6660483870967742,0.8754838709677419,0.0,0.0016666666666666668,0.1413157894736842,0.5635964912280702,0.8375961538461538,0.9511538461538461,0.0,0.0013829787234042553,0.1398936170212766,0.568404255319149,0.6688095238095239,0.8790476190476191,0.0,0.0012162162162162162,0.14081081081081082,0.5686486486486486,0.81578125,0.94640625,0.0,0.0011111111111111111,0.1401851851851852,0.5640740740740741,0.6597727272727273,0.8795454545454545,0.0
3.8575,0.1345,707,6,0.9063274081429323,0.1404560058713257,0.6311374388380437,1.4925373134328359e-05,0.0,0.43171709174702605,0.6311225134649094,8.563890395983951e-47,0.6518123543123544,0.7588144628192577,4,0.024397553054074313,resonant phase-memory,7.462686567164179e-05,0.14007462686567165,0.4314179104477612,0.5495967741935484,0.8754838709677419,0.0,0.0,0.1413157894736842,0.42780701754385964,0.770673076923077,0.9511538461538461,0.0,0.0,0.1398936170212766,0.4346808510638298,0.5526190476190476,0.8790476190476191,0.0,0.0,0.14081081081081082,0.43486486486486486,0.73984375,0.94640625,0.0,0.0,0.1401851851851852,0.4298148148148148,0.5429545454545455,0.8795454545454545,0.0
3.8575,0.137,101,4,0.8493973617108697,0.19620874967327476,0.5683851813509072,0.008251813796715269,0.0015743134553618423,0.4918777960156677,0.560133367554192,0.013459317791835245,0.5048041958041958,0.8514468035731965,14,0.06323755273246746,resonant phase-memory,0.004626865671641791,0.17761194029850746,0.5199253731343284,0.5620161290322581,0.8551612903225806,0.000967741935483871,0.009210526315789473,0.18842105263157893,0.5053508771929824,0.6128846153846154,0.8686538461538461,0.0016346153846153845,0.007021276595744681,0.19797872340425532,0.484468085106383,0.5489285714285714,0.8432142857142857,0.0015476190476190477,0.00891891891891892,0.20351351351351352,0.48445945945945945,0.5946875,0.85359375,0.0028125,0.011481481481481481,0.21351851851851852,0.4651851851851852,0.5234090909090909,0.8263636363636364,0.0009090909090909091
3.8575,0.137,101,6,0.8493973617108697,0.19620874967327476,0.4345700378250781,0.000827843621395459,2.380952380952381e-05,0.3460597477690289,0.4337421942036826,0.00012976949913656513,0.44803596875628565,0.8514468035731965,14,0.02069715494681228,resonant phase-memory,0.00022388059701492538,0.17761194029850746,0.37350746268656715,0.4208064516129032,0.8551612903225806,0.0,0.0008771929824561404,0.18842105263157893,0.3589473684210526,0.48778846153846156,0.8686538461538461,0.0,0.000425531914893617,0.19797872340425532,0.3392553191489362,0.4089285714285714,0.8432142857142857,0.00011904761904761905,0.0009459459459459459,0.20351351351351352,0.3408108108108108,0.47078125,0.85359375,0.0,0.0016666666666666668,0.21351851851851852,0.31777777777777777,0.3845454545454545,0.8263636363636364,0.0
3.8575,0.137,707,4,0.9119602054531489,0.13240383392869562,0.7423463945328864,0.0017931501222604497,0.0,0.5952469219231766,0.740553244410626,5.6682887225443844e-27,0.6126075268817204,0.715539604363707,3,0.02115052475736974,resonant phase-memory,0.0019402985074626865,0.1326865671641791,0.5919402985074627,0.6723387096774194,0.8813709677419355,0.0,0.0019298245614035089,0.1317543859649123,0.597280701754386,0.84125,0.95125,0.0,0.002127659574468085,0.1325531914893617,0.5963829787234043,0.6832142857142857,0.8870238095238095,0.0,0.0014864864864864865,0.13243243243243244,0.5972972972972973,0.82765625,0.95015625,0.0,0.0014814814814814814,0.1325925925925926,0.5933333333333334,0.6872727272727273,0.89,0.0
3.8575,0.137,707,6,0.9119602054531489,0.13240383392869562,0.6538147135122941,0.00024688637091906297,0.0,0.47940511382670126,0.6535678271413751,1.4554267470669011e-49,0.6505272952853598,0.715539604363707,3,0.019493617295231448,resonant phase-memory,0.00014925373134328358,0.1326865671641791,0.4747014925373134,0.5641129032258064,0.8813709677419355,0.0,0.00017543859649122806,0.1317543859649123,0.48017543859649126,0.7899038461538461,0.95125,0.0,0.00031914893617021275,0.1325531914893617,0.48095744680851066,0.5725,0.8870238095238095,0.0,0.0004054054054054054,0.13243243243243244,0.4837837837837838,0.766875,0.95015625,0.0,0.00018518518518518518,0.1325925925925926,0.4774074074074074,0.5756818181818182,0.89,0.0
3.86,0.122,101,4,0.9255925844988345,0.09993986361551671,0.7689458595839644,0.0,0.0,0.6622033285479157,0.7689458595839644,9.711377616213779e-22,0.6025284090909091,0.6486755517712247,0,0.0,resonant phase-memory,0.0,0.09977611940298507,0.6495522388059701,0.7070967741935484,0.9,0.0,0.0,0.09973684210526315,0.6757894736842105,0.854326923076923,0.9633653846153846,0.0,0.0,0.09968085106382979,0.6570212765957447,0.7217857142857143,0.9008333333333334,0.0,0.0,0.10013513513513514,0.6551351351351351,0.85765625,0.96421875,0.0,0.0,0.10037037037037037,0.6735185185185185,0.7038636363636364,0.8995454545454545,0.0
3.86,0.122,101,6,0.9255925844988345,0.09993986361551671,0.6730424404224807,0.0,0.0,0.5330667332606461,0.6730424404224807,6.024356995584755e-36,0.6355587121212121,0.6486755517712247,0,0.0,resonant phase-memory,0.0,0.09977611940298507,0.5155223880597015,0.5908064516129032,0.9,0.0,0.0,0.09973684210526315,0.5547368421052632,0.7827884615384615,0.9633653846153846,0.0,0.0,0.09968085106382979,0.5224468085106383,0.6196428571428572,0.9008333333333334,0.0,0.0,0.10013513513513514,0.5204054054054054,0.78765625,0.96421875,0.0,0.0,0.10037037037037037,0.5522222222222222,0.5843181818181818,0.8995454545454545,0.0
3.86,0.122,707,4,0.8016859863926395,0.2740141054460554,0.4704133890303245,0.00674435141129664,0.0029220315974348232,0.26974186539667644,0.46366903761902784,6.23886809166438e-185,0.7658235098235098,0.8313869218699064,14,0.04364740623403446,resonant phase-memory,0.0027611940298507462,0.2564179104477612,0.29328358208955224,0.33120967741935486,0.7530645161290322,0.0005645161290322581,0.003245614035087719,0.2649122807017544,0.27666666666666667,0.7433653846153846,0.9095192307692308,0.0019230769230769232,0.008936170212765958,0.28138297872340423,0.2712765957446808,0.30357142857142855,0.7364285714285714,0.0035714285714285713,0.007297297297297297,0.27513513513513516,0.2572972972972973,0.689375,0.89078125,0.0021875,0.011481481481481481,0.2922222222222222,0.2501851851851852,0.28454545454545455,0.7186363636363636,0.006363636363636364
3.86,0.122,707,6,0.8016859863926395,0.2740141054460554,0.34631713246430984,0.000905027121018831,0.00017915417915417915,0.12293250339473867,0.34541210534329103,6.676981785753954e-264,0.5403159763536207,0.8313869218699064,14,0.006834386969377175,resonant phase-memory,7.462686567164179e-05,0.2564179104477612,0.14201492537313432,0.1735483870967742,0.7530645161290322,0.0,0.0003508771929824561,0.2649122807017544,0.12517543859649122,0.6701923076923076,0.9095192307692308,0.0001923076923076923,0.002127659574468085,0.28138297872340423,0.12872340425531914,0.15071428571428572,0.7364285714285714,0.0004761904761904762,0.0006756756756756757,0.27513513513513516,0.10837837837837838,0.6028125,0.89078125,0.0,0.0012962962962962963,0.2922222222222222,0.11037037037037037,0.1343181818181818,0.7186363636363636,0.00022727272727272727
3.86,0.1245,101,4,0.9248990384615384,0.125,0.8043399745415876,0.0,0.0,0.5753088587911004,0.8043399745415876,1.3364401331549973e-120,0.7166083916083916,0.011929134764090368,1,0.004711821154477595,resonant phase-memory,0.0,0.125,0.5752238805970149,0.6747580645161291,0.875,0.0,0.0,0.125,0.5751754385964912,0.9992307692307693,0.9998076923076923,0.0,0.0,0.125,0.5753191489361702,0.6746428571428571,0.875,0.0,0.0,0.125,0.5752702702702702,0.99875,0.9996875,0.0,0.0,0.125,0.5755555555555556,0.6743181818181818,0.875,0.0
3.86,0.1245,101,6,0.9248990384615384,0.125,0.74396726526162,0.0,0.0,0.42554447857628486,0.74396726526162,7.806644056351695e-209,0.7833216783216783,0.011929134764090368,1,0.004980224043348866,resonant phase-memory,0.0,0.125,0.4253731343283582,0.5745967741935484,0.875,0.0,0.0,0.125,0.4253508771929825,0.9988461538461538,0.9998076923076923,0.0,0.0,0.125,0.425531914893617,0.5744047619047619,0.875,0.0,0.0,0.125,0.4255405405405405,0.998125,0.9996875,0.0,0.0,0.125,0.42592592592592593,0.5738636363636364,0.875,0.0
3.86,0.1245,707,4,0.8826549394825605,0.17147159221530367,0.708525242902259,0.0025535003506456434,0.0,0.4961221127195956,0.7059717425516134,1.41449595307234e-64,0.6644345238095237,0.5125892235271239,6,0.04365222245632856,resonant phase-memory,0.0013432835820895521,0.1617910447761194,0.5040298507462686,0.6178225806451613,0.8449193548387097,0.0,0.0015789473684210526,0.16710526315789473,0.5010526315789474,0.8498076923076923,0.9497115384615384,0.0,0.001702127659574468,0.1727659574468085,0.4952127659574468,0.6092857142857143,0.8354761904761905,0.0,0.0035135135135135136,0.17662162162162162,0.49364864864864866,0.8559375,0.94953125,0.0,0.004629629629629629,0.17907407407407408,0.4866666666666667,0.6097727272727272,0.8336363636363636,0.0
3.86,0.1245,707,6,0.8826549394825605,0.17147159221530367,0.6329527468499242,0.000311532270683881,0.0,0.3807116353538275,0.6326412145792403,1.1221176410509181e-92,0.6940178571428572,0.5125892235271239,6,0.0362010889514171,resonant phase-memory,0.00029850746268656717,0.1617910447761194,0.38470149253731345,0.5210483870967741,0.8449193548387097,0.0,0.0002631578947368421,0.16710526315789473,0.38280701754385965,0.8004807692307693,0.9497115384615384,0.0,0.0,0.1727659574468085,0.37946808510638297,0.5167857142857143,0.8354761904761905,0.0,0.0008108108108108108,0.17662162162162162,0.37972972972972974,0.8078125,0.94953125,0.0,0.00018518518518518518,0.17907407407407408,0.3768518518518518,0.5186363636363637,0.8336363636363636,0.0
3.86,0.127,101,4,0.8787385628484419,0.18210026859270562,0.689478998488071,0.0021420354686387346,0.00046405912635751344,0.45468706257025016,0.6873369630194323,4.521905697825912e-103,0.7194172494172495,0.5834417258322692,2,0.015678134151034914,resonant phase-memory,0.00208955223880597,0.17328358208955225,0.47082089552238804,0.5839516129032258,0.8350806451612903,0.000967741935483871,0.002719298245614035,0.1792982456140351,0.46035087719298246,0.8848076923076923,0.9607692307692308,0.0003846153846153846,0.001702127659574468,0.18138297872340425,0.4551063829787234,0.5615476190476191,0.8253571428571429,0.00035714285714285714,0.002162162162162162,0.19135135135135134,0.44067567567567567,0.86140625,0.94953125,0.00015625,0.002037037037037037,0.18518518518518517,0.4464814814814815,0.5556818181818182,0.8229545454545455,0.00045454545454545455
3.86,0.127,101,6,0.8787385628484419,0.18210026859270562,0.5977393879641864,1.4925373134328359e-05,0.0,0.32126694361624414,0.597724462591052,1.2550494986131346e-165,0.7766783216783217,0.5834417258322692,2,0.011276810490513859,resonant phase-memory,7.462686567164179e-05,0.17328358208955225,0.34067164179104475,0.46346774193548385,0.8350806451612903,0.0,0.0,0.1792982456140351,0.3287719298245614,0.8436538461538462,0.9607692307692308,0.0,0.0,0.18138297872340425,0.3220212765957447,0.4380952380952381,0.8253571428571429,0.0,0.0,0.19135135135135134,0.30635135135135133,0.81484375,0.94953125,0.0,0.0,0.18518518518518517,0.3085185185185185,0.42863636363636365,0.8229545454545455,0.0
3.86,0.127,707,4,0.9324999999999999,0.11248566594038005,0.835,0.0,0.0,0.6250286681192398,0.835,6.459549606389633e-86,0.6833333333333333,0.16104477175644444,0,0.0,resonant phase-memory,0.0,0.11246268656716418,0.6250746268656716,0.725,0.8875,0.0,0.0,0.11254385964912281,0.6249122807017544,1.0,1.0,0.0,0.0,0.1124468085106383,0.6251063829787235,0.725,0.8875,0.0,0.0,0.11256756756756757,0.6248648648648648,1.0,1.0,0.0,0.0,0.11240740740740741,0.6251851851851852,0.725,0.8875,0.0
3.86,0.127,707,6,0.9324999999999999,0.11248566594038005,0.775,0.0,0.0,0.47502866811923994,0.775,1.86943806269413e-162,0.75,0.16104477175644444,0,0.0,resonant phase-memory,0.0,0.11246268656716418,0.47507462686567165,0.625,0.8875,0.0,0.0,0.11254385964912281,0.4749122807017544,1.0,1.0,0.0,0.0,0.1124468085106383,0.47510638297872343,0.625,0.8875,0.0,0.0,0.11256756756756757,0.47486486486486484,1.0,1.0,0.0,0.0,0.11240740740740741,0.4751851851851852,0.625,0.8875,0.0
3.86,0.1295,101,4,0.9401434247875781,0.09917533075185463,0.8635242647137809,0.0,0.0,0.6286075357836819,0.8635242647137809,3.15782118671734e-54,0.6474772539288669,0.9999999999999999,0,0.0,resonant phase-memory,0.0,0.09947761194029851,0.6273134328358209,0.7753225806451612,0.9005645161290322,0.0,0.0,0.0993859649122807,0.6276315789473684,0.9965384615384615,0.9991346153846153,0.0,0.0,0.09925531914893616,0.6282978723404256,0.7754761904761904,0.9008333333333334,0.0,0.0,0.09905405405405406,0.629054054054054,0.994375,0.99859375,0.0,0.0,0.09870370370370371,0.6307407407407407,0.7759090909090909,0.9015909090909091,0.0
3.86,0.1295,101,6,0.9401434247875781,0.09917533075185463,0.8174448246645827,0.0,0.0,0.48049249406515704,0.8174448246645827,6.840820625468324e-98,0.696430934656741,0.9999999999999999,0,0.0,resonant phase-memory,0.0,0.09947761194029851,0.4785074626865672,0.7001612903225807,0.9005645161290322,0.0,0.0,0.0993859649122807,0.47903508771929826,0.9948076923076923,0.9991346153846153,0.0,0.0,0.09925531914893616,0.48,0.7002380952380952,0.9008333333333334,0.0,0.0,0.09905405405405406,0.48121621621621624,0.9915625,0.99859375,0.0,0.0,0.09870370370370371,0.4837037037037037,0.7004545454545454,0.9015909090909091,0.0
