r,epsilon,n,horizon,seed,sigma,motif_size,partition,threshold,motif_even,motif_odd,comp_even,parity
3.8625,0.132,320,1440,137,0.03,4,median,0.7118303179740906,0.06411058286795789,0.06176040326587094,0.06223602307918723,0.0023501796020869437
3.8625,0.132,320,1440,137,0.03,6,fixed_half,0.5,0.04810888489927402,0.04768647074139212,0.005606808089348589,0.00042241415788189796
3.8625,0.132,320,1440,137,0.03,6,median,0.7118303179740906,0.01632052460872225,0.01551911185839594,0.015603339794513681,0.0008014127503263094
3.8625,0.132,320,1440,173,0.03,4,fixed_half,0.5,0.13064014686840872,0.12929519155351338,0.030889328022678502,0.0013449553148953408
3.8625,0.132,320,1440,173,0.03,4,median,0.7122427821159363,0.06312490090727733,0.06089296107612978,0.06306327104276709,0.002231939831147556
3.8625,0.132,320,1440,173,0.03,6,fixed_half,0.5,0.047837473278311685,0.0472794330681021,0.005552435198429813,0.0005580402102095816
3.8625,0.132,320,1440,173,0.03,6,median,0.7122427821159363,0.015780520803553154,0.015034236900127059,0.015958550869378415,0.0007462839034260947
3.8625,0.132,320,1440,211,0.03,4,fixed_half,0.5,0.1315869603051663,0.13124371671973276,0.030911526387875355,0.0003432435854335558
3.8625,0.132,320,1440,211,0.03,4,median,0.7118813991546631,0.06362535234606478,0.06162346741144535,0.0625979732611843,0.002001884934619433
3.8625,0.132,320,1440,211,0.03,6,fixed_half,0.5,0.04835520623265445,0.048342886072482806,0.005570972617986523,1.2320160171643002e-05
3.8625,0.132,320,1440,211,0.03,6,median,0.7118813991546631,0.015978396870499574,0.015324656322668547,0.01587827917383832,0.000653740547831027
3.8625,0.132,320,1440,257,0.03,4,fixed_half,0.5,0.13077915799493853,0.13047007401569763,0.030581742831548735,0.00030908397924089837
3.8625,0.132,320,1440,257,0.03,4,median,0.7123532295227051,0.06266400303719359,0.061566034965583036,0.064011370398587,0.0010979680716105555
3.8625,0.132,320,1440,257,0.03,6,fixed_half,0.5,0.04791920823183686,0.047509764068075055,0.0053589901721233305,0.0004094441637618046
3.8625,0.132,320,1440,257,0.03,6,median,0.7123532295227051,0.01568342133659814,0.015258311818388834,0.01622360462030131,0.00042510951820930697
3.8625,0.132,320,1440,307,0.03,4,fixed_half,0.5,0.13094544924904067,0.13105567338774157,0.030872394031101796,0.0
3.8625,0.132,320,1440,307,0.03,4,median,0.7117719650268555,0.061819533763306955,0.06161054502138952,0.0643626583668073,0.00020898874191743744
3.8625,0.132,320,1440,307,0.03,6,fixed_half,0.5,0.04808923523227456,0.04819454278486705,0.005527482451681914,0.0
3.8625,0.132,320,1440,307,0.03,6,median,0.7117719650268555,0.0155584511392139,0.015472683820561339,0.01642527795453338,8.576731865256142e-05
3.8625,0.132,320,1440,359,0.03,4,fixed_half,0.5,0.13254089173820355,0.13157876792516093,0.03115916143344156,0.0009621238130426146
3.8625,0.132,320,1440,359,0.03,4,median,0.7120780348777771,0.0634260604673911,0.06043026565220011,0.06290555323267152,0.002995794815190994
3.8625,0.132,320,1440,359,0.03,6,fixed_half,0.5,0.04916659643074918,0.04877233983303698,0.005623713549814299,0.00039425659771220173
3.8625,0.132,320,1440,359,0.03,6,median,0.7120780348777771,0.016039562030695766,0.014800485825999896,0.015639960687967417,0.00123907620469587
3.8625,0.132,320,1440,401,0.03,4,fixed_half,0.5,0.13171969949893586,0.13111905301478263,0.031489924727491944,0.0006006464841532277
3.8625,0.132,320,1440,401,0.03,4,median,0.7117555141448975,0.06331922124660644,0.06177233275814894,0.06341729378347401,0.0015468884884574999
3.8625,0.132,320,1440,401,0.03,6,fixed_half,0.5,0.04860172606665049,0.04799369793235061,0.005750486495226385,0.0006080281342998803
3.8625,0.132,320,1440,401,0.03,6,median,0.7117555141448975,0.01609681156973521,0.015456269464326839,0.015889916624716127,0.0006405421054083704
3.8625,0.132,320,1440,457,0.03,4,fixed_half,0.5,0.13290647609415185,0.1320449662804792,0.030636937462476088,0.0008615098136726396
3.8625,0.132,320,1440,457,0.03,4,median,0.7129487991333008,0.06325500536282402,0.06195428411473365,0.06268288287190626,0.0013007212480903724
3.8625,0.132,320,1440,457,0.03,6,fixed_half,0.5,0.04941728321923841,0.04874688163745012,0.0054753845198590905,0.0006704015817882922
3.8625,0.132,320,1440,457,0.03,6,median,0.7129487991333008,0.01599742675726893,0.015619425779258187,0.01564948642307653,0.00037800097801074344
3.8625,0.132,320,1440,17,0.05,4,fixed_half,0.5,0.1316483069790587,0.13125977738110872,0.03433614528681883,0.0003885295979499659
3.8625,0.132,320,1440,17,0.05,4,median,0.6980025768280029,0.06380726876204096,0.06352441852805325,0.06276509964349108,0.00028285023398770537
3.8625,0.132,320,1440,17,0.05,6,fixed_half,0.5,0.04849228885138087,0.04840715860708938,0.00655207542866687,8.513024429149252e-05
3.8625,0.132,320,1440,17,0.05,6,median,0.6980025768280029,0.016124682102960447,0.016065459812220923,0.01573531570912017,5.922229073952387e-05
3.8625,0.132,320,1440,42,0.05,4,fixed_half,0.5,0.1315505028184757,0.13136258321122218,0.034484242375011784,0.0001879196072535061
3.8625,0.132,320,1440,42,0.05,4,median,0.6983020305633545,0.0625259275820337,0.06308048910294346,0.0634551331404003,0.0
3.8625,0.132,320,1440,42,0.05,6,fixed_half,0.5,0.04872156872430393,0.04826752440864077,0.006580430380826828,0.000454044315663156
3.8625,0.132,320,1440,42,0.05,6,median,0.6983020305633545,0.01556533170726138,0.01582051059082773,0.01600548638280245,0.0
3.8625,0.132,320,1440,73,0.05,4,fixed_half,0.5,0.1305215942076407,0.13044704685470054,0.03460901589166633,7.454735294015746e-05
3.8625,0.132,320,1440,73,0.05,4,median,0.6978882551193237,0.06259317712347788,0.06261936829318644,0.0629646884978405,0.0
3.8625,0.132,320,1440,73,0.05,6,fixed_half,0.5,0.048128735367175754,0.048119684199270554,0.006663400112378343,9.051167905199664e-06
3.8625,0.132,320,1440,73,0.05,6,median,0.6978882551193237,0.01567588428269429,0.01577757631431613,0.01572975688883723,0.0
3.8625,0.132,320,1440,101,0.05,4,fixed_half,0.5,0.13100852779375236,0.13179827321064463,0.034316454589317605,0.0
3.8625,0.132,320,1440,101,0.05,4,median,0.698273241519928,0.06279785951280678,0.0627219040085756,0.06360122260316207,7.595550423118713e-05
3.8625,0.132,320,1440,101,0.05,6,fixed_half,0.5,0.048176717168410835,0.0486391420299693,0.0065710260844042915,0.0
3.8625,0.132,320,1440,101,0.05,6,median,0.698273241519928,0.015699436321111503,0.015560621075490572,0.01606014932612839,0.0001388152456209303
3.8625,0.132,320,1440,137,0.05,4,fixed_half,0.5,0.13113771912831734,0.13151324469260345,0.03433908140768985,0.0
3.8625,0.132,320,1440,137,0.05,4,median,0.6979999542236328,0.06325993386659215,0.06329271025164851,0.06352865875278958,0.0
3.8625,0.132,320,1440,137,0.05,6,fixed_half,0.5,0.04848134930042093,0.048487097370148606,0.006465838868676996,0.0
3.8625,0.132,320,1440,137,0.05,6,median,0.6979999542236328,0.01608045326480313,0.01582029204696568,0.015997729135336265,0.0002601612178374478
3.8625,0.132,320,1440,173,0.05,4,fixed_half,0.5,0.13039222183133287,0.13119451482287436,0.03501906479854619,0.0
3.8625,0.132,320,1440,173,0.05,4,median,0.6972677111625671,0.06325359312357919,0.06284883914030023,0.06266105833054697,0.00040475398327895207
3.8625,0.132,320,1440,173,0.05,6,fixed_half,0.5,0.048000822338650585,0.048451907262049024,0.0067291317880832854,0.0
3.8625,0.132,320,1440,173,0.05,6,median,0.6972677111625671,0.01590529487053146,0.01561422438597318,0.015693437053804105,0.00029107048455827983
3.8625,0.132,320,1440,211,0.05,4,fixed_half,0.5,0.1324164381066241,0.131954516869653,0.034487367634740036,0.00046192123697108567
3.8625,0.132,320,1440,211,0.05,4,median,0.698333203792572,0.06348466876556069,0.06280698508326263,0.06297128308703095,0.0006776836822980636
3.8625,0.132,320,1440,211,0.05,6,fixed_half,0.5,0.04902040199158396,0.0488558733304514,0.0065324653489151775,0.00016452866113255554
3.8625,0.132,320,1440,211,0.05,6,median,0.698333203792572,0.015872569280430845,0.01566585395297576,0.015977345344797507,0.00020671532745508356
3.8625,0.132,320,1440,257,0.05,4,fixed_half,0.5,0.13022824653767887,0.1299505103755456,0.0346008156193756,0.0002777361621332519
3.8625,0.132,320,1440,257,0.05,4,median,0.6983616352081299,0.06317497281080126,0.06312834644277798,0.06317533470525168,4.662636802327258e-05
3.8625,0.132,320,1440,257,0.05,6,fixed_half,0.5,0.04757625662178587,0.0477581826590251,0.006629227095805075,0.0
3.8625,0.132,320,1440,257,0.05,6,median,0.6983616352081299,0.016069779660970195,0.01596045585925846,0.015940998500041544,0.00010932380171173317
3.8625,0.132,320,1440,307,0.05,4,fixed_half,0.5,0.13075341434085244,0.13079348697206503,0.033910385223378574,0.0
3.8625,0.132,320,1440,307,0.05,4,median,0.6983806490898132,0.06240456993799909,0.06283509184684569,0.06316198616382776,0.0
3.8625,0.132,320,1440,307,0.05,6,fixed_half,0.5,0.0479172149052939,0.047877341919812175,0.0064678265953740394,3.98729854817273e-05
3.8625,0.132,320,1440,307,0.05,6,median,0.6983806490898132,0.015787125563061277,0.015632295501092568,0.015637999578407953,0.00015483006196870958
3.8625,0.132,320,1440,359,0.05,4,fixed_half,0.5,0.13052375556006118,0.13035713953775346,0.0347005699918672,0.00016661602230771955
3.8625,0.132,320,1440,359,0.05,4,median,0.6974740624427795,0.06267116441302763,0.06267398439617561,0.06342577522382803,0.0
3.8625,0.132,320,1440,359,0.05,6,fixed_half,0.5,0.047943899025682093,0.047895664043525264,0.0067154928851388684,4.8234982156829254e-05
3.8625,0.132,320,1440,359,0.05,6,median,0.6974740624427795,0.015724266720751157,0.01579106153674433,0.015974172974000053,0.0
3.8625,0.132,320,1440,401,0.05,4,fixed_half,0.5,0.1316642866398474,0.13122158519502755,0.03423154167730882,0.0004427014448198374
3.8625,0.132,320,1440,401,0.05,4,median,0.6979219913482666,0.06352424410483408,0.06317567336916605,0.06269566255920891,0.00034857073566803287
3.8625,0.132,320,1440,401,0.05,6,fixed_half,0.5,0.048674598196427256,0.048719215277979525,0.006448498584382734,0.0
3.8625,0.132,320,1440,401,0.05,6,median,0.6979219913482666,0.016032704279190593,0.01585624582198515,0.015766270727406485,0.00017645845720544104
3.8625,0.132,320,1440,457,0.05,4,fixed_half,0.5,0.13153148592463065,0.1301385363838518,0.03465485012710066,0.0013929495407788428
3.8625,0.132,320,1440,457,0.05,4,median,0.6980990171432495,0.06380281293037911,0.06303793868411398,0.06377647987051908,0.000764874246265132
3.8625,0.132,320,1440,457,0.05,6,fixed_half,0.5,0.04862035389911264,0.047867399519404816,0.006615224789185378,0.0007529543797078209
3.8625,0.132,320,1440,457,0.05,6,median,0.6980990171432495,0.01621117268370455,0.015878298730822832,0.01603643026607391,0.00033287395288171887
