r,epsilon,domain_wall_density,mean_wall_velocity,median_wall_velocity,lag1_similarity,lag5_similarity,lag10_similarity,lag20_similarity,motif_simpson,motif_entropy,motif_count,slow_domain_wall_score
3.55,1.0,0.33595238095238095,2.6274997484529856,2.5555555555555554,0.5215827338129496,0.5214814814814814,0.8320512820512821,0.9979166666666667,0.16493849206349212,3.745685117027791,29,6.6628287016352615e-09
3.6,0.0,0.5221428571428571,0.5935988961171602,0.475,0.2671462829736211,0.26641975308641974,0.7643589743589744,0.8043055555555555,0.045984523809523815,4.656768400732845,32,0.032006121747293954
3.6,0.08333333333333333,0.45357142857142857,0.41546840655230416,0.5416666666666666,0.17745803357314152,0.17753086419753084,0.8221794871794871,0.9558333333333331,0.04306062925170069,4.816828430138864,32,0.0747581290101895
3.6,0.16666666666666666,0.20476190476190476,1.5273809523809523,1.4166666666666667,0.2820143884892087,0.28222222222222226,0.7193589743589743,0.9102777777777777,0.12612891156462586,3.7050289132965912,28,3.404509270116841e-05
3.6,0.25,0.11023809523809523,7.170957519698527,6.75,0.46199040767386085,0.46283950617283953,0.8066666666666668,0.9172222222222222,0.3032307539682539,2.712659697469676,31,5.419741009248364e-25
3.6,0.3333333333333333,0.09428571428571429,4.832613908872902,4.5,0.3815347721822542,0.3791358024691358,0.7539743589743589,0.9055555555555554,0.30616632653061226,2.631841692951479,29,6.992468814604447e-17
3.6,0.41666666666666663,0.10285714285714286,4.822541966426859,4.333333333333333,0.3574340527577937,0.3588888888888889,0.7752564102564102,0.9205555555555556,0.28173356009070294,2.755420398037755,28,7.328430544047039e-17
3.6,0.5,0.06595238095238096,7.017322834645669,5.0,0.33117505995203833,0.33135802469135806,0.7183333333333333,0.8890277777777779,0.3525969387755102,2.283420261536862,30,1.498510398222149e-24
3.6,0.5833333333333333,0.08785714285714286,4.460551558752997,3.5,0.3772182254196643,0.3775308641975309,0.7646153846153847,0.9265277777777777,0.31267672902494326,2.5446380206771506,28,1.2725594210075823e-15
3.6,0.6666666666666666,0.12595238095238095,3.5770983213429255,3.625,0.490167865707434,0.4897530864197531,0.8383333333333335,0.9558333333333332,0.274450992063492,2.780716499781707,25,1.6047316046710939e-12
3.6,0.75,0.085,5.116726618705036,3.75,0.3834532374100719,0.38296296296296295,0.7871794871794873,0.9208333333333333,0.32072576530612235,2.4715834185942165,23,6.1682677671845565e-18
3.6,0.8333333333333333,0.05119047619047619,7.230952380952381,6.5,0.3683453237410072,0.36962962962962964,0.7311538461538462,0.8933333333333334,0.40353897392290256,2.0331847462470014,25,2.53045566300824e-25
3.6,0.9166666666666666,0.03142857142857143,,,0.25503597122302163,0.2558024691358025,0.7444871794871795,0.9119444444444444,0.4254122448979591,1.7426837535296746,22,0.0
3.6,1.0,0.3638095238095238,2.394699711446933,3.1923076923076925,0.5324940047961632,0.5319753086419753,0.7757692307692308,0.9519444444444444,0.1766370464852608,3.40644050415516,31,5.487065377299818e-08
3.65,0.0,0.39976190476190476,1.3324188471369796,1.2727272727272727,0.4166666666666667,0.4148148148148148,0.7897435897435898,0.7625,0.07759812925170068,4.33067422047979,32,0.00019721698481401647
3.65,0.08333333333333333,0.43714285714285717,0.6297625635755132,0.6428571428571429,0.26151079136690647,0.26123456790123456,0.7423076923076924,0.9394444444444443,0.046785345804988665,4.652742583489502,32,0.03805074315848315
3.65,0.16666666666666666,0.20761904761904762,1.7514352154639925,1.8125,0.26894484412470027,0.27098765432098765,0.749102564102564,0.8474999999999999,0.12310294784580499,3.761556364232326,31,5.371996213289565e-06
3.65,0.25,0.15023809523809523,4.262602774922919,3.2857142857142856,0.43465227817745805,0.43320987654320986,0.7756410256410255,0.8404166666666666,0.21857774943310657,3.1747981228289173,30,9.068229147753366e-15
3.65,0.3333333333333333,0.13023809523809524,4.281701781431997,3.8333333333333335,0.47434052757793765,0.4741975308641975,0.8144871794871794,0.8791666666666667,0.2724293083900227,2.903745990471416,32,6.4905404681626166e-15
3.65,0.41666666666666663,0.10428571428571429,5.871754025351147,5.125,0.35047961630695446,0.34987654320987654,0.7976923076923078,0.8495833333333332,0.278403089569161,2.7834496050247424,27,1.5346431849470822e-20
3.65,0.5,0.10404761904761904,4.99400479616307,5.0,0.33441247002398083,0.3337037037037037,0.8024358974358974,0.8715277777777779,0.2712338151927437,2.7749434793739325,28,1.6467207256351888e-17
3.65,0.5833333333333333,0.09142857142857143,5.403057553956835,4.5,0.37374100719424463,0.37222222222222223,0.8001282051282053,0.8608333333333333,0.30298078231292525,2.602568517185169,27,6.108581684259285e-19
3.65,0.6666666666666666,0.09071428571428572,5.211091127098322,4.75,0.376378896882494,0.37543209876543215,0.7955128205128205,0.8772222222222222,0.3036136337868481,2.5819539471730115,28,2.8807801988563792e-18
3.65,0.75,0.09404761904761905,5.668405275779376,4.833333333333333,0.36474820143884895,0.3658024691358025,0.8241025641025641,0.88125,0.292962216553288,2.6113703949389513,26,6.640041310010591e-20
3.65,0.8333333333333333,0.06,7.212350119904077,4.5,0.30335731414868106,0.30098765432098773,0.821025641025641,0.8362499999999999,0.35170051020408155,2.2120266741995844,23,2.150463910102207e-25
3.65,0.9166666666666666,0.07714285714285714,6.049220623501199,5.5,0.4040767386091127,0.40506172839506177,0.7894871794871796,0.8716666666666666,0.34522270408163264,2.3867064319046345,31,3.4450803450987404e-21
3.65,1.0,0.5211904761904762,1.2623878070988959,1.2142857142857142,0.6886091127098322,0.6888888888888889,0.7949999999999999,0.919861111111111,0.13009206349206348,3.569567874605285,31,0.0002958233054861439
3.7,0.0,0.3576190476190476,1.6458335000918582,1.4333333333333333,0.5491606714628298,0.5511111111111111,0.6716666666666666,0.6645833333333333,0.11471388888888887,3.8467124772419004,32,2.3936777936120296e-05
3.7,0.08333333333333333,0.5076190476190476,0.4498705947975944,0.4411764705882353,0.2237410071942446,0.22456790123456793,0.8079487179487179,0.8679166666666667,0.04419628684807256,4.712254674479594,32,0.05900468680742174
3.7,0.16666666666666666,0.26761904761904765,1.0885902965938936,1.0,0.24736211031175065,0.2462962962962963,0.7853846153846153,0.8502777777777779,0.08390683106575964,4.087248484833339,32,0.0011130430684359414
3.7,0.25,0.17047619047619048,2.6472207947927373,2.5,0.3695443645083933,0.3683950617283951,0.7841025641025642,0.8054166666666666,0.18224061791383217,3.351475793846481,28,3.68933305217302e-09
3.7,0.3333333333333333,0.16071428571428573,3.284977732100034,3.1,0.5091127098321344,0.5088888888888891,0.8489743589743588,0.88,0.22929146825396826,3.0997928209345607,30,1.9131278607828257e-11
3.7,0.41666666666666663,0.10333333333333333,5.602416756176155,4.5,0.4038369304556355,0.40456790123456793,0.8,0.8177777777777777,0.29414764739229016,2.7279762479234115,30,1.3952282663834315e-19
3.7,0.5,0.12261904761904761,4.0091041452552245,4.0,0.4184652278177458,0.41814814814814816,0.8042307692307692,0.8547222222222222,0.26151873582766433,2.9119098939598462,30,5.3357331806043104e-14
3.7,0.5833333333333333,0.14904761904761904,3.157973621103118,3.0,0.43705035971223016,0.4371604938271605,0.8556410256410256,0.9036111111111111,0.21460263605442176,3.04645207996685,27,4.374013874044733e-11
3.7,0.6666666666666666,0.1069047619047619,4.735671462829736,3.75,0.46606714628297363,0.4672839506172839,0.8085897435897436,0.8213888888888888,0.3061232426303855,2.6956701152275397,26,1.5255716358420008e-16
3.7,0.75,0.10761904761904761,3.92158273381295,3.8333333333333335,0.43788968824940044,0.4398765432098765,0.8407692307692307,0.8661111111111112,0.28796646825396827,2.695481920761797,26,8.526394641728675e-14
3.7,0.8333333333333333,0.10571428571428572,4.7242206235012,4.0,0.42254196642685854,0.422716049382716,0.8364102564102566,0.85,0.2866490646258503,2.6944194098664327,23,1.3737064005921578e-16
3.7,0.9166666666666666,0.11714285714285715,5.635877012675574,5.333333333333333,0.40131894484412467,0.4033333333333334,0.8003846153846155,0.8684722222222222,0.3082650793650794,2.7716737473474997,32,1.2011528192057194e-19
3.7,1.0,0.3069047619047619,3.041782408239243,2.95,0.5173860911270982,0.518148148148148,0.861025641025641,0.8629166666666668,0.19152185374149663,3.5509131863052072,31,2.0803906831331678e-10
3.75,0.0,0.3983333333333333,1.2473787538694436,1.1666666666666667,0.4460431654676259,0.6858024691358023,0.643974358974359,0.6004166666666666,0.07592800453514739,4.251853975623336,32,0.000577851907744871
3.75,0.08333333333333333,0.7211904761904762,0.26258294163748774,0.25,0.22458033573141484,0.22567901234567903,0.7778205128205127,0.9409722222222221,0.08987497165532879,3.8980670025255204,24,0.0188036447794951
3.75,0.16666666666666666,0.31142857142857144,0.9643635241656825,0.9090909090909091,0.2647482014388489,0.2649382716049382,0.818974358974359,0.8184722222222223,0.07754557823129252,4.178065350136532,32,0.0028745575526280234
3.75,0.25,0.24,1.466115678885463,1.1428571428571428,0.36282973621103115,0.3637037037037037,0.7746153846153846,0.8031944444444445,0.11754844104308391,3.7000912001390223,31,6.12309204551079e-05
3.75,0.3333333333333333,0.22142857142857142,2.3067788626241867,2.1666666666666665,0.5359712230215827,0.5393827160493827,0.8312820512820512,0.88125,0.15375308956916103,3.4089158090798373,30,6.709598909111063e-08
3.75,0.41666666666666663,0.20214285714285715,2.494137547105173,2.142857142857143,0.5495203836930456,0.5497530864197531,0.8693589743589744,0.895,0.18055646258503408,3.170293925440172,27,1.1648040530989963e-08
3.75,0.5,0.18071428571428572,2.5523038711887636,2.3333333333333335,0.51810551558753,0.5179012345679013,0.8558974358974358,0.8972222222222221,0.19551632653061227,3.1326944224084494,27,7.033700259306889e-09
3.75,0.5833333333333333,0.175,2.7587872559095583,2.625,0.4770983213429256,0.4788888888888889,0.8556410256410256,0.8577777777777779,0.19130683106575969,3.153789241212303,27,1.259138638194748e-09
3.75,0.6666666666666666,0.17,2.6413583418979103,2.6,0.4856115107913669,0.48506172839506173,0.8743589743589743,0.888472222222222,0.20082919501133786,3.0669893340087544,26,2.849263340894009e-09
3.75,0.75,0.125,3.7495803357314146,3.5,0.5013189448441246,0.5028395061728396,0.8082051282051281,0.8654166666666666,0.27787035147392286,2.782136290245939,25,4.673221127980695e-13
3.75,0.8333333333333333,0.12452380952380952,3.609412470023981,3.3333333333333335,0.5221822541966428,0.5230864197530865,0.8321794871794872,0.8436111111111111,0.28601312358276637,2.7416871925587207,21,1.317017524592471e-12
3.75,0.9166666666666666,0.15976190476190477,4.506805983784401,4.444444444444445,0.4353717026378897,0.43913580246913586,0.8315384615384614,0.8586111111111111,0.26206471088435374,3.0608131410569883,32,1.1535473184195017e-15
3.75,1.0,0.3130952380952381,1.7314498950290318,1.6666666666666667,0.49400479616306947,0.49296296296296305,0.897948717948718,0.9309722222222222,0.11682865646258501,3.8835971262357063,31,5.283124325542494e-06
3.8,0.0,0.4054761904761905,1.2442199848277926,1.1363636363636365,0.4477218225419664,0.6393827160493827,0.6066666666666667,0.5972222222222222,0.07633996598639456,4.24972777735954,32,0.0005300816860833232
3.8,0.08333333333333333,0.6521428571428571,0.42035349179125003,0.3888888888888889,0.2749400479616307,0.27481481481481485,0.7803846153846155,0.8141666666666668,0.06679274376417234,4.142519119103194,31,0.027450004293580663
3.8,0.16666666666666666,0.27595238095238095,1.8507884002488317,1.6666666666666667,0.4364508393285372,0.44395061728395063,0.7896153846153846,0.7776388888888889,0.12591354875283445,3.9129350189651735,32,3.2544250160343517e-06
3.8,0.25,0.20642857142857143,2.170011133949983,1.8888888888888888,0.4094724220623501,0.4207407407407407,0.7276923076923077,0.7030555555555557,0.1495812641723356,3.5409403377741255,32,2.3417921169406938e-07
3.8,0.3333333333333333,0.17857142857142858,3.0354530661185337,2.6,0.5335731414868105,0.5409876543209876,0.7673076923076924,0.7854166666666667,0.20961077097505668,3.1493149206653848,28,2.1924427046574105e-10
3.8,0.41666666666666663,0.18428571428571427,2.76680798218568,2.5,0.5546762589928058,0.5590123456790124,0.775,0.84375,0.2042818594104309,3.1104141445638933,29,1.913040222313612e-09
3.8,0.5,0.22023809523809523,2.2276635834189795,2.0833333333333335,0.5029976019184652,0.5079012345679013,0.8233333333333333,0.8806944444444444,0.14609532312925172,3.353931507700597,25,1.2593514877947064e-07
3.8,0.5833333333333333,0.22714285714285715,2.266906474820144,2.25,0.5394484412470023,0.539753086419753,0.8271794871794871,0.9861111111111109,0.14847636054421764,3.242056732801718,13,9.573048967425965e-08
3.8,0.6666666666666666,0.14095238095238094,3.769116135662898,3.3,0.5358513189448443,0.5412345679012347,0.7953846153846155,0.7959722222222223,0.2644246598639456,2.8689141169384262,25,4.779232828132601e-13
3.8,0.75,0.12357142857142857,4.235401459854015,3.625,0.5211031175059953,0.5304938271604939,0.780128205128205,0.7569444444444444,0.2913516156462584,2.7352649310862773,28,1.0916208052678674e-14
3.8,0.8333333333333333,0.09571428571428571,5.704622871046229,4.666666666666667,0.5155875299760191,0.5396296296296296,0.7306410256410256,0.6743055555555555,0.3455408446712018,2.4944932643955218,26,8.307379285477937e-20
3.8,0.9166666666666666,0.1711904761904762,3.707536308615445,3.5,0.4690647482014389,0.4717283950617284,0.8164102564102563,0.8606944444444444,0.22748041383219958,3.1995793010307083,32,7.84682713003262e-13
3.8,1.0,0.40095238095238095,1.9163860570194788,1.7083333333333333,0.5654676258992806,0.5658024691358025,0.8214102564102564,0.8297222222222221,0.11810243764172335,3.8504095269994507,31,1.9501934407735455e-06
3.85,0.0,0.4066666666666667,0.7117266526439188,0.6538461538461539,0.33309352517985613,0.33358024691358024,0.33397435897435895,0.33388888888888885,0.03890297619047618,4.821077005340489,32,0.0038980400092581387
3.85,0.08333333333333333,0.6626190476190477,0.5312490329341157,0.5,0.3095923261390887,0.31407407407407406,0.7323076923076923,0.8108333333333333,0.09524937641723355,3.7565569521073243,31,0.018489805330890098
3.85,0.16666666666666666,0.1957142857142857,5.272333561722052,4.4,0.646642685851319,0.6559259259259259,0.8079487179487179,0.8337499999999999,0.3089812641723357,2.9710329387016783,32,4.298873652133406e-18
3.85,0.25,0.3076190476190476,1.0125761728279712,0.9090909090909091,0.30167865707434055,0.3135802469135802,0.7964102564102564,0.7780555555555556,0.0922546768707483,3.850105056725128,32,0.0023004063595119624
3.85,0.3333333333333333,0.21642857142857144,2.417400365421948,2.142857142857143,0.5179856115107914,0.5313580246913582,0.745,0.7473611111111111,0.16097740929705215,3.45665729700113,31,3.6629441458835665e-08
3.85,0.41666666666666663,0.17642857142857143,3.2746831106543337,2.75,0.5387290167865707,0.5638271604938272,0.7333333333333332,0.7066666666666668,0.2119283163265307,3.174212570089846,31,3.524577047229334e-11
3.85,0.5,0.15642857142857142,3.7436193902021238,3.2142857142857144,0.5155875299760191,0.5506172839506174,0.7243589743589743,0.7030555555555557,0.2357856575963719,3.069242412105265,28,7.583544217084877e-13
3.85,0.5833333333333333,0.1430952380952381,4.0790510448783825,3.4,0.5075539568345323,0.5383950617283951,0.7106410256410257,0.6915277777777777,0.2531096655328798,2.979429706901367,30,4.8795962704690386e-14
3.85,0.6666666666666666,0.2042857142857143,2.4136433710174714,2.25,0.5070743405275779,0.5123456790123457,0.8475641025641026,0.9024999999999999,0.16690221088435372,3.154790892642206,19,2.4194843100269575e-08
3.85,0.75,0.15833333333333333,3.062341555327167,2.7,0.5044364508393285,0.5254320987654322,0.7851282051282051,0.7816666666666667,0.22392723922902494,2.9800840507503925,23,1.4928799731569794e-10
3.85,0.8333333333333333,0.10809523809523809,5.697062350119904,4.4,0.516546762589928,0.5580246913580248,0.6880769230769233,0.65625,0.3194198696145125,2.6182876730155176,26,1.0023166858563269e-19
3.85,0.9166666666666666,0.1823809523809524,4.421180917622523,4.0,0.4892086330935252,0.5048148148148148,0.7491025641025642,0.7088888888888889,0.2598199829931972,3.1663436055835765,32,3.682715483073764e-15
3.85,1.0,0.39071428571428574,1.963358234259547,1.8,0.6119904076738609,0.6050617283950618,0.7437179487179487,0.7106944444444444,0.13270535714285714,3.75246516807928,31,1.8440309709469466e-06
3.9,0.0,0.48238095238095235,0.6552512006038967,0.631578947368421,0.3366906474820144,0.542469135802469,0.512948717948718,0.5030555555555555,0.03437448979591837,4.930648425003306,32,0.02392567125349966
3.9,0.08333333333333333,0.4438095238095238,1.1500302849056665,1.0,0.4375299760191847,0.5220987654320988,0.6442307692307693,0.6218055555555555,0.07323993764172336,4.265856860147121,32,0.0009926084257360487
3.9,0.16666666666666666,0.34285714285714286,1.8583988104221916,1.8181818181818181,0.4955635491606715,0.49790123456790125,0.7846153846153845,0.7879166666666667,0.10473786848072562,3.9165181757410785,32,3.4678590660684418e-06
3.9,0.25,0.22595238095238096,2.3915736242175094,2.1666666666666665,0.40923261390887294,0.4560493827160494,0.6561538461538461,0.632361111111111,0.1435534297052154,3.7426091013074294,32,4.5559704471714896e-08
3.9,0.3333333333333333,0.2073809523809524,2.5487938220851887,2.3,0.47925659472422066,0.5266666666666667,0.6906410256410256,0.65625,0.16312602040816326,3.4893259423902374,30,1.3120557863495684e-08
3.9,0.41666666666666663,0.175,3.2679941760877016,2.75,0.515347721822542,0.5566666666666668,0.688974358974359,0.6559722222222223,0.20822063492063497,3.238557133358178,31,3.816989087840874e-11
3.9,0.5,0.15428571428571428,3.7532159986296674,3.5833333333333335,0.5263788968824941,0.5704938271604938,0.6933333333333332,0.6644444444444445,0.24037704081632655,3.0462395437524568,28,7.284664683332569e-13
3.9,0.5833333333333333,0.14333333333333334,3.920083932853717,3.375,0.5219424460431654,0.5650617283950617,0.6782051282051283,0.6597222222222221,0.25280660430838997,2.9375294859881693,23,1.8081753692854795e-13
3.9,0.6666666666666666,0.1326190476190476,4.394484412470025,3.8333333333333335,0.5058752997601919,0.5449382716049384,0.6835897435897437,0.6509722222222223,0.266422335600907,2.8682699312893885,25,3.772218157364364e-15
3.9,0.75,0.11404761904761905,5.200677789363921,4.4,0.5004796163069544,0.5614814814814814,0.6630769230769231,0.6308333333333334,0.29817060657596367,2.71745958315184,27,5.440174237631315e-18
3.9,0.8333333333333333,0.125,4.382733812949641,3.8,0.5103117505995204,0.5585185185185184,0.7028205128205127,0.6755555555555557,0.28090215419501124,2.787768393802608,27,3.999456690573826e-15
