r,epsilon,seed,global_activity_mean,global_activity_std,wall_density_mean,wall_density_std,mean_wall_velocity,global_period,global_period_power,global_spectral_entropy,global_lowfreq_power,wall_period,wall_period_power,wall_spectral_entropy,wall_lowfreq_power,global_ac_peak_lag,global_ac_peak_value,wall_ac_peak_lag,wall_ac_peak_value,wall_ac_late_mean,max_cluster_lifetime,mean_cluster_lifetime,wall_ac,frame_10,motif_10,comp_10,frame_20,motif_20,comp_20,frame_50,motif_50,comp_50,frame_100,motif_100,comp_100,frame_150,motif_150,comp_150,frame_200,motif_200,comp_200,long_memory_score
3.7,0.02,101,0.7081944444444445,0.05804874361950023,0.5460555555555555,0.09873363280520767,0.7595495987741457,2.0,0.21591983338521656,0.7960968868664183,0.01575278542974349,2.0,0.05292284209760602,0.8916205422208436,0.03051194483428718,6,0.26769515827718393,6,0.19148369294435455,0.009142396315529164,12.0,1.2593209481101857,"[ 1.00000000e+00 -5.59331627e-02 -2.17673619e-01 -3.76100508e-02
  2.88037918e-02  2.73997524e-02  1.91483693e-01 -2.99684776e-02
 -1.54828063e-02 -4.97009491e-02  2.77809492e-02  2.22977052e-02
  1.00544533e-01 -4.52837331e-02 -6.22500262e-03 -7.20275352e-02
  3.08148316e-02  7.14933394e-02  7.00443412e-02 -5.80946028e-02
 -8.84514322e-03 -3.19277924e-02  5.64496090e-02  4.16080039e-02
  6.38772178e-02 -7.89065262e-02  8.77444067e-04 -9.83999792e-03
  7.29058598e-02  1.81039449e-02  6.82981690e-02 -1.99928618e-02
 -1.51790337e-03 -3.73558234e-02  3.70815522e-02 -8.33952218e-03
  8.10427997e-02  2.08942902e-02  5.52774558e-03 -4.37477401e-02
  4.88589390e-02  1.40933773e-02  2.49421485e-02  2.29007729e-02
  5.32207355e-03 -2.94884467e-02  7.90753810e-02  1.89043922e-02
  1.97574661e-02 -7.39251181e-02  2.15535312e-02  2.36363186e-02
  1.10326505e-01  3.11643783e-03  2.80723606e-03 -7.39959142e-02
  8.98993394e-03  6.36309468e-02  4.87893418e-02 -7.34780681e-02
  4.72711323e-02 -1.33573581e-02 -5.90549660e-03 -1.64503861e-02
  9.43705550e-02  7.76673934e-03  3.22031493e-02 -2.43686160e-02
  3.28818973e-02  1.74703941e-02  2.28826533e-02 -2.18111677e-02
  9.29316227e-02 -1.67324670e-03  1.72440161e-02  4.17253846e-02
  2.37043810e-02 -8.17510329e-02  5.89670828e-02  7.76439150e-03
 -1.92176276e-02  7.42214194e-02  4.76294639e-02 -9.94285163e-02
  6.14985050e-02  1.43300595e-02 -7.52287605e-03 -9.18938529e-03
  3.69705930e-02  1.81172214e-02  2.40993788e-02 -6.63193700e-03
  1.35751953e-02 -3.82198735e-02  4.49610065e-02  1.16699139e-03
  5.08137966e-02 -1.75307983e-02  3.34957937e-02 -8.44973799e-02
  4.71248444e-02 -3.61719789e-02  6.02064762e-02  5.15511158e-02
 -9.78214869e-03 -7.30201395e-02  3.00846971e-02 -2.07054513e-02
  5.46542095e-02  5.92614275e-03  1.89645893e-02 -1.78405746e-02
  2.07156957e-02  6.20399836e-03  3.79214906e-02  7.03783783e-04
  4.76736507e-02 -8.17814320e-03  3.68869974e-02 -1.69251943e-02
  1.64120752e-02  8.10181977e-03  4.34112535e-02 -3.03024154e-02
  1.66899308e-02  1.18889817e-02  4.29016998e-02 -5.29328831e-02
  3.88414280e-02  6.20538581e-03  1.07852771e-02 -5.33525196e-02
  6.26649430e-02  1.04275700e-02 -1.29175490e-02 -9.52241267e-03
  3.95320151e-02 -1.69745823e-03  2.18841045e-02  4.57955749e-02
  1.95660113e-03 -8.30333928e-03  5.52610125e-02 -5.95985539e-03
 -1.22305086e-02 -1.27797008e-02  5.18570093e-02  2.95617694e-02
 -1.88588690e-02 -1.07434849e-01  1.57288201e-02  2.01963148e-02
  5.52657581e-02  9.43214080e-03  1.47427239e-03 -3.62683740e-02
  6.33945942e-02 -1.70752175e-02  5.65747488e-02  5.04214977e-03
 -7.73737376e-03  2.82644831e-03  5.24282949e-02 -2.11353008e-02
  9.91339187e-02 -1.96691435e-02 -2.15756432e-02 -3.57124742e-02
  7.76954880e-02  3.15544423e-02  9.39407829e-03 -1.00073102e-01
  2.76926466e-03 -9.81805438e-04  6.34373936e-02  7.88228708e-02
 -9.82054716e-03 -1.14046247e-01  1.87157732e-02 -2.17720062e-03
  5.84927017e-02  2.95160390e-02  2.32004271e-02 -7.70584653e-02
  1.84651425e-02  3.72475294e-02  5.77396108e-02 -4.45364045e-02
 -2.53791513e-02 -2.25089545e-02  3.01374148e-02  1.04516753e-02
  5.59518381e-02 -4.14575635e-02 -6.76298649e-03 -2.64037674e-02
  7.59361392e-02 -1.20699426e-02  4.74152047e-02 -2.92378724e-02
 -4.20623545e-02]",0.758623595505618,0.14564606741573033,0.0,0.7497727272727273,0.13488636363636364,0.0,0.7577647058823529,0.1463235294117647,0.0,0.75259375,0.1325625,0.0,0.7481333333333333,0.13366666666666666,0.0,0.7480357142857142,0.13660714285714284,0.0,4.02675006395461e-06
3.7,0.02,707,0.7103611111111111,0.058798220295146204,0.5363333333333333,0.10318214746532248,0.7893022280307171,2.0,0.18859241650596514,0.8254094542215435,0.021004616583232705,2.0,0.04321233471179865,0.9032014015365064,0.04604106318881205,6,0.24366525456986018,6,0.20207154461362928,0.010263734295924438,10.0,1.2545808966861598,"[ 1.00000000e+00 -4.51755683e-03 -1.87576600e-01 -2.93915612e-02
 -3.24888012e-03  2.79693427e-02  2.02071545e-01  4.44632647e-02
 -1.61113720e-02 -1.21656213e-01  3.11227998e-02  4.13500570e-02
  8.71321972e-02  3.74217941e-02  1.47032542e-02 -3.86598691e-02
  4.09221089e-02  1.22270229e-02  9.93509986e-02 -2.16118005e-02
  5.19449286e-02 -3.31307639e-02  3.14124431e-02  5.63431516e-03
  8.62599276e-02  5.87737180e-02  6.01770468e-02 -8.18480329e-02
  7.90938007e-03  1.41047299e-02  9.87866011e-02 -2.52827495e-02
  2.99390633e-02 -4.67875543e-02 -4.87207942e-03  5.79404340e-02
  8.41074665e-02 -2.83392763e-02  2.61711259e-02 -4.57878222e-02
  2.30969038e-02  4.93108998e-02  4.75363620e-02 -6.93458268e-02
 -1.79663277e-02 -1.44983424e-02  6.54628228e-02 -3.31801162e-02
  7.02628219e-02 -8.17733899e-04  1.44137500e-02 -2.23257739e-03
  2.92709054e-02 -2.72944359e-02  8.42366684e-02 -4.68133785e-03
  2.45922463e-02 -2.29839246e-02  3.83814159e-02  1.15596536e-02
  1.28203523e-02 -9.87383620e-03 -4.31858214e-03 -1.38020991e-02
  4.22024396e-02 -3.50216438e-02  4.23060840e-02 -1.41653302e-02
 -4.95970760e-02 -2.81977130e-02  7.26831027e-02  3.24123724e-02
  6.15433265e-02 -4.33614187e-02 -5.84666460e-02  3.42051159e-03
  9.32735911e-02  4.28426976e-03  3.62608668e-02 -8.64326259e-02
 -5.08259206e-02  3.50404756e-02  8.82706863e-02  3.71131103e-02
  4.88101525e-02 -1.01231778e-01  7.40497999e-03  7.64639581e-03
  7.82148518e-02  7.18152744e-02  2.18909263e-02 -5.85597266e-02
  1.40246831e-02 -2.53206914e-02  6.61917667e-02 -4.08345132e-03
  3.12379939e-02 -2.34540238e-02 -3.05133174e-03  1.40308637e-02
  1.91112642e-02 -1.25251313e-02  6.52304866e-02 -2.14819724e-02
  2.91148009e-02 -4.15836108e-03 -5.03189463e-03  5.08543655e-02
  8.03888582e-02 -4.40127161e-02 -5.03855069e-03 -2.77570906e-02
  8.32521966e-02  5.97509309e-02  2.33225143e-02 -8.59933254e-02
  1.74739642e-02 -1.51347506e-02  4.91475479e-02  4.68511928e-02
  4.24919205e-02 -1.03968605e-01  4.61769702e-02  1.25472332e-02
  8.66970944e-02  3.26451724e-02 -3.42666903e-03 -5.66001988e-02
  3.92050753e-02 -3.05239740e-02  5.69565767e-02  1.68510885e-02
  7.77659267e-02 -1.29071247e-02 -2.88420413e-02 -3.34152586e-02
  4.12564198e-02 -1.50480130e-02  8.17539319e-02 -7.75720659e-03
  1.63938722e-02 -8.42180570e-02  5.94761187e-02  6.74265136e-02
  2.21985201e-02 -2.78910701e-02  6.38822966e-02 -2.66968277e-02
  8.33871037e-02 -1.87818236e-03  7.63766407e-03 -3.23721577e-02
 -1.70919709e-02  4.41307396e-02  6.64067553e-02 -9.44507063e-02
  1.91207033e-02 -1.04527750e-02  6.30569906e-02  3.35304759e-02
  5.00195392e-02  5.85953145e-03 -3.68063397e-02 -3.62327003e-02
  1.14149432e-01 -5.48447246e-03  1.09006449e-03 -1.39438478e-02
  4.05909058e-02 -5.54899110e-02  2.11264062e-02  7.56043513e-04
  3.70028445e-02 -1.27319100e-02  4.63096046e-02 -2.61711607e-02
  1.61235014e-02 -2.62814612e-02  3.18103461e-02  7.24109461e-03
  3.00632790e-02 -2.79961989e-02  3.67609532e-02 -5.68467632e-04
  1.32645462e-02  1.07801631e-03  2.06266676e-02 -7.15874838e-02
  5.16845070e-02  6.36668093e-02  3.44874770e-03 -4.14939858e-02
  1.13326863e-02 -6.33536262e-02  4.88645374e-02  5.53677594e-02
  3.89823405e-02 -5.22838430e-02  9.57896311e-03  1.77189516e-02
  3.31400291e-02]",0.7559831460674157,0.14553370786516853,0.0,0.7521590909090909,0.13769886363636363,0.0,0.753264705882353,0.13958823529411765,0.0,0.75075,0.13725,0.0,0.7446,0.1261,0.0,0.7435357142857143,0.13535714285714287,0.0,3.389373529534173e-06
3.7,0.02,1313,0.7082499999999999,0.05596991999676651,0.553,0.10382624373870455,0.7554214876325228,2.0,0.03709743703796821,0.9004638298192846,0.01713066457697395,3.1802120141342756,0.021067704055608292,0.9091960166570118,0.02076965731653984,6,0.16692491005300397,6,0.1681986002741731,-0.0017479723025664495,14.0,1.2606382978723405,"[ 1.00000000e+00 -5.34801431e-02 -2.57291665e-01 -4.24937383e-03
 -1.03728136e-02  5.58658613e-02  1.68198600e-01 -7.69038023e-02
 -1.34548078e-01  1.61946629e-02  8.32373040e-02 -5.25308445e-02
  1.64341005e-02  7.31694823e-02 -8.14248755e-02 -3.62542389e-02
  2.32847174e-02  3.27252394e-02 -2.08734372e-02  4.84419547e-02
 -4.55972541e-02 -9.07697461e-02  3.11745122e-02  5.56997083e-02
 -2.21055670e-02 -4.45788969e-04  1.92710706e-02 -3.14931096e-02
  3.03959018e-02 -1.08340634e-02  5.91430545e-03 -2.81315000e-02
  1.34161350e-02  4.92717921e-03  1.85215267e-02 -3.83497047e-02
  6.74362754e-03 -6.89895794e-03  3.09947536e-02  1.14254940e-02
 -1.42817386e-02 -1.96630557e-02 -1.81488162e-02  3.10210371e-02
 -8.22478071e-03 -3.79874045e-03  2.61532277e-02  2.56060153e-02
 -3.13734423e-02 -6.51326029e-03  5.52520640e-02  4.28360424e-02
 -2.07503685e-02 -4.90962595e-02  3.67262083e-02  7.60727280e-03
  6.10663891e-03  2.41434152e-02 -3.14394088e-02 -1.69947124e-02
  1.33643925e-02 -3.42766881e-02 -9.52473227e-03  1.67423907e-02
  4.27827539e-02 -5.76984920e-02 -3.88732104e-02  1.98308579e-02
  1.64955318e-02  3.42900875e-02  3.03930158e-02 -3.60588132e-02
 -4.91551139e-02  5.44164545e-02  5.49308898e-02 -2.10242324e-02
 -4.72932106e-02 -4.31712345e-02 -9.14274524e-03  5.96727445e-02
  4.41645451e-02 -2.80335811e-02 -7.83287810e-02  3.27464723e-02
  1.02412311e-01 -4.49824261e-02  1.30413630e-02  3.73298014e-03
 -2.43088467e-02  5.38450200e-02  2.72719777e-02 -6.00829734e-02
 -3.68616457e-02  6.71943640e-02  9.23056309e-03 -2.86340820e-02
  7.26028922e-02 -3.89741185e-02 -5.82702357e-02  4.37861656e-02
 -2.53507045e-02 -1.47248477e-02  5.66983787e-02 -4.89983405e-02
 -5.25758872e-02 -1.03325122e-02  4.68409281e-02 -3.39242829e-03
 -1.60506705e-02  4.04579515e-02 -4.56858966e-02 -8.83837187e-03
  9.04453767e-02 -6.52106288e-02 -1.98905369e-02 -6.61056082e-03
 -5.29941558e-02  4.67740340e-02  6.95263814e-02 -2.14979540e-02
 -7.10201095e-02  2.94902029e-02  3.36276399e-02 -1.99517620e-03
  4.90557520e-02 -4.23447984e-02 -2.58695719e-02  2.15119719e-02
 -9.95701873e-03 -1.30810460e-02  4.95655490e-02 -1.27633762e-02
 -4.53395727e-03 -3.77730135e-03  5.49113060e-02  1.34081984e-02
 -1.12837692e-02 -7.56123027e-02 -1.20741298e-02  3.19420938e-02
  3.47756625e-02 -3.85717231e-02 -3.93456952e-02  5.93763077e-02
 -9.77602325e-03 -4.30024016e-02 -7.97410816e-03 -2.95893588e-02
  6.78918562e-03  7.86813923e-02 -4.97840629e-02 -5.75618178e-02
  2.87914738e-02  1.07219204e-02 -6.04376462e-03 -2.40622971e-03
 -3.19566271e-03 -1.19577609e-02  3.47280430e-02  8.94350591e-03
 -6.61107618e-03 -3.08495243e-02  3.07818056e-02 -2.58317443e-02
 -9.35651780e-03 -1.21919418e-02  2.31404158e-02 -1.90893536e-02
  6.98252920e-02 -1.31954566e-02 -6.13982828e-02  9.90630701e-04
  4.08994115e-02 -6.19157072e-04  2.74208145e-02 -2.33124440e-02
 -4.56852781e-02  2.35837310e-02  2.53401911e-02 -2.10279430e-02
  1.40931158e-02 -2.11328709e-02 -4.56290005e-02  2.00324679e-02
 -1.94091879e-02  1.53768849e-02  3.72479617e-02 -6.60677805e-02
 -2.60353127e-02  8.70437749e-03  1.14915635e-02  7.64087447e-03
 -1.09440419e-02 -3.15285666e-02 -1.48265804e-02  2.00367969e-02
  4.05961719e-03 -3.26403076e-02  3.79789526e-02 -6.97482967e-02
 -4.76195384e-02]",0.7636516853932585,0.16396067415730337,0.0,0.7531818181818182,0.13951704545454546,0.0,0.7529117647058824,0.1386764705882353,0.0,0.74946875,0.1388125,0.0,0.7474666666666666,0.13336666666666666,0.0,0.7515,0.1354642857142857,0.0,4.222610064897027e-06
3.7,0.02,2029,0.7141666666666666,0.05618051263561058,0.5113888888888889,0.09216991488482856,0.8538817319128775,2.0,0.032514850532695205,0.9171913273763689,0.02779626168119947,7.142857142857142,0.01727425131005356,0.916589372810042,0.026740377212462224,5,0.09960273805158287,5,0.128028965849927,-0.0018497450725466714,9.0,1.2890351491387761,"[ 1.00000000e+00  5.08390832e-02 -2.05707005e-01 -9.71671253e-02
 -3.54887066e-02  1.28028966e-01  8.39734542e-02 -6.73600527e-02
 -5.08791381e-02 -7.37845939e-02  2.24045833e-02  5.84587911e-02
 -2.95564295e-03  6.55893231e-02 -2.18053651e-02 -4.71032132e-02
  5.98762528e-02 -6.76983644e-03 -1.70720897e-02 -8.65865065e-02
 -6.56314368e-02  4.68775980e-02  5.11113533e-02  1.99569579e-02
  6.32791700e-02 -6.92676086e-02 -2.64794614e-02  8.01433256e-03
  3.45571006e-02  5.34013428e-02  1.62868570e-02 -4.21847711e-02
 -5.67831578e-02  6.44541125e-04  4.40121668e-02 -4.72458626e-03
  2.32750525e-02  3.98595103e-02 -2.18819022e-02  3.35295204e-03
  1.53597116e-02 -2.53806019e-02  4.75892909e-03  3.68655079e-03
  9.70415515e-03  3.02577680e-02  3.67058940e-02 -1.32642945e-02
 -5.77212630e-02 -2.01066414e-02  7.36901435e-02  6.01344547e-02
  5.11063275e-03 -3.98222711e-02 -3.48310157e-02  1.93268987e-02
  2.17477402e-02 -2.78234437e-05  3.61753412e-02  8.46875186e-03
  5.58345973e-03 -3.12331124e-02 -2.30302021e-02  5.33168330e-02
  3.16448126e-02  1.18311197e-02  4.80342843e-02 -3.45592704e-02
 -2.53463600e-02 -4.25868234e-03 -4.97501743e-03  4.82764401e-02
  2.06152644e-02 -4.97474798e-02 -1.04465577e-03 -5.85685005e-04
 -3.28245589e-02  7.40589025e-03 -8.88551819e-03 -5.58728458e-03
  2.26939189e-02 -1.40935885e-02 -4.92007900e-02 -6.03350217e-02
  6.14961686e-04 -3.03904769e-02  1.48191274e-02  5.30132275e-02
  6.12161378e-02 -3.17371840e-02  5.77389440e-03 -2.37211762e-03
 -1.72974828e-02  3.13308628e-02  2.88470276e-02  1.33875976e-02
 -2.00102332e-02 -1.21797150e-02  1.15528550e-02  2.22971144e-02
  1.65434947e-02  1.45645687e-03 -2.08241068e-02 -2.44378342e-02
 -7.30296269e-03 -2.80975910e-02  8.58150897e-03 -2.85620416e-02
  2.29346316e-02  1.62291412e-02  2.45646595e-02  5.25596660e-03
 -1.78275108e-02 -1.31178202e-02  4.04152021e-02  2.88504487e-02
  7.75790677e-03  2.88165197e-02 -1.99492982e-02 -4.45641246e-02
  9.65191933e-03  2.01273298e-02 -4.49583456e-02 -8.75518094e-03
  1.48447811e-02 -3.16031228e-02 -1.31312728e-02 -1.88201326e-03
  9.21828940e-03  3.64269127e-03  3.95270519e-03  9.89583113e-03
  5.15221149e-03 -4.27816278e-02 -2.67766485e-02 -2.41033070e-02
  5.18876849e-02  1.18303931e-02 -2.42466629e-03 -4.92385136e-05
  2.55416590e-02 -3.79091242e-02 -2.08196663e-02 -1.46985188e-02
  2.63348441e-02 -8.08933576e-03 -6.10023302e-02 -2.36692734e-02
 -1.55862552e-02  4.45608145e-02  4.24330224e-02 -1.29468428e-02
 -3.26860573e-02 -1.75130564e-02  6.27577201e-02 -3.23441226e-03
 -6.11265619e-02 -5.39500006e-02  1.64369441e-02  3.32448372e-02
  1.52440581e-02 -1.39194018e-02 -2.45776983e-02 -5.55543445e-03
  3.44969931e-02  6.64948516e-02 -2.24602504e-02  2.23478970e-02
 -1.50481536e-02 -6.28330361e-02  9.73921450e-03  9.46974995e-03
 -1.41198174e-03 -1.27987135e-02 -1.72898331e-02 -7.92796584e-03
 -6.38451656e-03 -1.87975973e-02  2.78688776e-02 -2.37071383e-02
 -2.26686891e-02 -1.53431709e-02  4.83786814e-04  6.09993430e-03
  1.20430602e-02 -2.66609042e-02 -8.04009725e-03  7.74144684e-03
  6.13489476e-02 -4.83093398e-02 -7.70259292e-02  1.58480499e-02
  2.96386585e-02 -2.32743359e-02  4.32342811e-02 -2.43182651e-02
 -2.00845098e-02 -2.11859528e-02  4.29593366e-02 -9.22522255e-03
  1.87508010e-03]",0.7531741573033708,0.14870786516853932,0.0,0.7520454545454546,0.14008522727272726,0.0,0.7578823529411765,0.15505882352941178,0.0,0.75065625,0.136125,0.0,0.7507666666666667,0.14143333333333333,0.0,0.7484642857142857,0.1420357142857143,0.0,2.81301929854e-06
3.7,0.02,3001,0.7133888888888889,0.059999202669599315,0.5359444444444444,0.10580221181379602,0.8107016554388635,2.0,0.16048985514103442,0.8479351715521415,0.01540995860451256,2.0,0.0310102138646671,0.917222479958429,0.02737407551995023,6,0.2060100991481541,6,0.15285799141284748,-0.0006840040889653723,11.0,1.261705466910803,"[ 1.00000000e+00 -8.26046664e-02 -1.38526976e-01 -5.03150945e-02
 -2.56675716e-02  7.97750455e-02  1.52857991e-01 -2.07245952e-02
 -4.20150396e-02 -1.01233009e-01  4.06871309e-02 -4.53386474e-02
  8.86019311e-02  6.92657776e-02 -8.03552397e-02 -1.05724660e-01
  9.53629602e-02  1.39822071e-02  9.71614035e-02 -1.94172643e-02
 -3.10688748e-02  1.52451388e-02  2.44069468e-02  2.89934863e-02
  4.03886120e-02 -7.50499609e-02 -1.51759424e-03  1.86015323e-02
  2.78639774e-02 -1.99781334e-02  1.98451971e-02 -6.17059499e-02
  2.47380262e-02 -1.06270072e-02  8.79681474e-02  1.22947619e-02
 -3.90911555e-02 -5.71168202e-02  2.47130112e-02  2.76711588e-02
  8.21740040e-02 -2.00611641e-03  2.71160378e-02 -2.62859313e-02
 -1.73413893e-02  3.77275055e-02  5.68460505e-02  2.31482853e-02
 -1.18967273e-03 -8.71376985e-02  3.01073135e-02  6.72010334e-02
  3.82180502e-02 -3.16393349e-02 -1.09232784e-02 -4.24186062e-02
  5.74172805e-02 -3.16868920e-02  4.24115242e-02  1.14742501e-02
 -7.61021676e-02  1.79954711e-02  4.17590413e-02 -1.06503421e-02
  1.85335729e-02 -1.06586805e-02  1.27161436e-03 -4.16075681e-02
  4.44796285e-02  7.87386313e-03 -9.33760562e-03  9.61054554e-03
  6.12751472e-02 -6.30966966e-02  5.15890987e-02 -4.94569821e-02
 -7.05690368e-02  1.02043506e-01 -6.34632986e-03 -5.93940314e-03
 -1.88237498e-02 -1.11508204e-02  3.32089023e-02  2.77591683e-03
  5.68522260e-02 -1.42070149e-02 -3.35122880e-02 -1.44246234e-02
  1.76364115e-02  7.01626300e-03  4.64519336e-02 -3.48201865e-02
  3.55331489e-02 -4.14118492e-02  2.22724134e-02  6.30167668e-03
  8.87216443e-03 -1.03942324e-02  1.96507508e-02 -5.81084433e-02
  5.89272986e-02 -1.38689672e-02  8.91575365e-04 -5.54183940e-02
  2.58842641e-02 -3.95064855e-02  6.16372596e-03 -1.86007682e-02
  3.00551960e-02 -2.51615505e-02  3.17838826e-02 -2.11606699e-02
  3.63508127e-02  1.25091475e-02  9.65129455e-03 -1.83779793e-02
 -4.07485334e-03  1.38807122e-02  4.42047221e-02 -6.26962355e-02
  1.31083252e-02  3.78644811e-02  1.71092058e-02 -4.48383744e-02
  4.47228721e-02 -3.02369547e-02 -2.61467080e-02  1.39636451e-02
  2.91696050e-03 -4.27615893e-02  5.60119550e-02 -7.74406690e-02
 -2.85056779e-02  5.92099107e-02  6.30600068e-02 -2.59046522e-02
  3.34136121e-02 -4.29264602e-02  1.19251686e-02  3.56887388e-02
  2.81316545e-03 -7.40620759e-02  5.47760609e-02  1.99850729e-02
 -5.75957314e-02 -3.65228955e-02  4.85717155e-02 -5.93915845e-02
  5.74268032e-03 -4.20994305e-02 -1.14186411e-02  1.59973686e-02
  1.36358085e-02 -4.66524993e-02  1.32078656e-03  3.99422612e-02
  5.71533875e-02 -7.94165070e-02 -1.90359003e-02 -1.90943860e-02
  4.67843181e-02  3.80449843e-03  3.35704547e-02 -6.59947435e-02
  1.74714756e-02 -1.32874088e-02  3.62833886e-02 -4.00566837e-02
  2.24811094e-03  2.58721677e-02 -3.06550676e-02 -1.11797432e-02
  5.00150594e-02 -2.30991095e-02  1.58791446e-02  4.91021251e-03
 -1.59228153e-02  2.10313912e-02  3.09376384e-02 -9.49096041e-03
  3.83508079e-02 -6.08576109e-02  2.38104641e-02  1.47180703e-02
 -8.26130271e-04 -4.53645851e-02 -4.89668773e-02 -1.70144754e-02
 -2.18417617e-03  2.98768587e-02  3.47115447e-02 -5.59512630e-02
 -1.24446126e-02 -1.28130055e-02  4.49875787e-03  2.11747150e-02
  2.13026149e-02 -2.08163380e-03  2.44813037e-02 -5.15408655e-02
 -7.15026237e-03]",0.7541573033707866,0.1400561797752809,0.0,0.7498863636363636,0.13392045454545454,0.0,0.7546470588235294,0.14405882352941177,0.0,0.75028125,0.140875,0.0,0.7437666666666667,0.13073333333333334,0.0,0.7426071428571429,0.13039285714285714,0.0,3.043409305282446e-06
3.7,0.04,101,0.668,0.0647615283602507,0.5267222222222222,0.0864409275205749,0.6825501250695912,2.0,0.4710132248803504,0.5887959626624201,0.010708399150566502,2.0,0.17050409512107015,0.7847522553714751,0.08686997862741513,4,0.4109928072801454,8,0.4062499954677823,0.03643896650432892,12.0,1.2205200823892894,"[ 1.00000000e+00 -7.11368885e-02 -9.70929609e-02 -6.68922403e-03
  3.65505999e-01  5.39190211e-02 -5.32274488e-02 -7.28380494e-02
  4.06249995e-01  2.46959506e-02 -6.11129309e-02 -6.60007318e-02
  3.33903162e-01  5.92419383e-02 -3.00858257e-02 -9.71338050e-02
  3.66564757e-01  3.52490698e-02  1.28118800e-02 -9.77060090e-02
  3.09088186e-01  7.61149193e-02  1.15473826e-02 -1.03059829e-01
  2.94812209e-01  3.03358761e-02  7.29816975e-02 -7.87755619e-02
  2.79465985e-01  4.60953516e-02  5.80584503e-02 -9.22117827e-02
  2.86354522e-01  2.00962368e-02  7.36960723e-02 -5.38970095e-02
  2.04418847e-01  6.59936051e-02  7.36686982e-02 -1.24359450e-01
  2.55693881e-01  4.72053286e-02  9.26777392e-02 -9.88830840e-02
  2.27265544e-01  7.16176451e-02  8.13245944e-02 -1.14325551e-01
  1.83223430e-01  4.11691038e-04  1.33394361e-01 -1.01264615e-01
  2.06123110e-01  9.28042416e-02  8.58077548e-02 -1.05009555e-01
  1.92315132e-01  1.87716984e-02  1.31653903e-01 -1.05831662e-01
  2.13227980e-01  7.30207847e-02  1.08603231e-01 -1.05807817e-01
  1.62321175e-01  3.67599491e-02  1.25183049e-01 -9.81501562e-02
  1.92085547e-01  4.08987270e-02  1.37673545e-01 -9.97864102e-02
  1.59766570e-01  2.97954852e-02  1.26371620e-01 -1.07146476e-01
  1.30126719e-01  5.45283384e-02  8.39639963e-02 -7.52796144e-02
  1.48930881e-01  1.33322277e-02  1.22919843e-01 -8.68570524e-02
  1.29572165e-01  3.39501486e-02  1.31840237e-01 -5.93488298e-02
  1.51677112e-01 -1.80975366e-02  1.62668659e-01 -6.79266052e-02
  1.15044520e-01 -2.91045348e-02  1.41848526e-01 -3.51881807e-02
  1.12094313e-01 -7.91617403e-03  1.16195558e-01 -5.45468969e-02
  1.26764128e-01 -5.87973698e-02  1.34236793e-01  1.36814760e-02
  1.21038552e-01 -2.94559742e-02  1.31857026e-01 -7.80673335e-02
  1.13082436e-01 -5.45128926e-02  9.99098054e-02  1.54660967e-02
  9.49158194e-02 -2.43511542e-02  1.30443300e-01 -3.97031046e-02
  1.38435185e-01 -7.72898161e-02  1.28210997e-01 -2.26552861e-02
  1.36375954e-01 -6.05369244e-02  1.22139274e-01 -2.68170064e-02
  8.97571544e-02 -4.57196452e-02  1.28008785e-01 -1.81465158e-02
  6.40529664e-02 -6.95138305e-02  1.13732807e-01 -2.91022941e-02
  1.46433699e-01 -6.87464717e-02  7.99011944e-02 -1.23750123e-02
  8.92070317e-02 -8.39134260e-02  1.03396924e-01 -3.07403124e-02
  1.51314226e-01 -8.18833340e-02  7.41738538e-02 -3.27739329e-02
  1.07816942e-01 -6.99888877e-02  8.45812738e-02 -2.59110053e-02
  1.35722531e-01 -8.14638861e-02  6.99591495e-02 -1.23308495e-02
  1.26029486e-01 -6.79093401e-02  9.08013635e-02 -3.84774278e-02
  1.78919596e-01 -5.96812398e-02  5.05024253e-02 -2.02375098e-02
  1.50241355e-01 -7.73286366e-02  3.78609374e-02 -1.71177579e-02
  1.22703994e-01 -4.41478217e-02  6.19465211e-02 -5.52373764e-02
  1.23073986e-01 -6.73971771e-02  8.19683923e-02 -3.53885786e-02
  1.42031808e-01 -5.19582383e-02  5.65397173e-02 -8.06934256e-02
  1.38536771e-01 -6.13757706e-02  3.50529012e-02 -4.88203677e-02
  9.67764161e-02 -4.88084449e-02  8.60330080e-02 -6.12375625e-02
  1.25649811e-01 -4.04841010e-02  7.44811800e-02 -7.83401294e-02
  8.49535068e-02 -6.60858493e-02  8.92790451e-02 -7.82650639e-02
  1.18884031e-01 -3.06939089e-02  4.81853740e-02 -6.61463245e-02
  1.02351904e-01 -3.01252333e-02  5.90413802e-02 -8.53063575e-02
  1.48249272e-01]",0.7426966292134831,0.13171348314606743,0.0,0.8071875,0.27107954545454543,0.0,0.7595882352941177,0.16614705882352943,0.0,0.784375,0.2094375,0.0,0.7704,0.18156666666666665,0.0,0.7656785714285714,0.1752142857142857,0.0,8.02393510191588e-06
